AE4_low_normal_status,AE4_low_pump_status,I,I_reduction_percent,Q_005_1,Q_005_s,Q_1_1,Q_1_s,R_AE4,R_AE4_reduction_percent,R_coupled,R_coupled_reduction_percent,R_pump_AE4,R_pump_AE4_reduction_percent,R_pump_WT,R_pump_WT_reduction_percent,WT_normal_status,WT_pump_status,calcium_uM,complete_factorial_comparison,pump_scale,root_id,routing_family
BASELINE_HASH_VALID_REUSE,COMPLETE,1.3379712932674788,-33.79712932674788,1.2442768841489513,1.0245670787184102,1.022724091653633,0.6294120526271363,1.6278161094022834,-62.78161094022834,1.0018020374016976,-0.18020374016975982,0.8234237023692551,17.65762976307449,0.6154270323381605,38.457296766183944,BASELINE_HASH_VALID_REUSE,COMPLETE,0.5,True,0.5,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20
BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,,,1.2442768841489513,,1.022724091653633,,,,,,,,,,BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,0.5,False,0.1,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20
BASELINE_HASH_VALID_REUSE,BASELINE_HASH_VALID_REUSE,1.0,0.0,0.8228988086030503,0.8228988086030503,0.7144120704854355,0.7144120704854355,1.151854570491648,-15.185457049164807,1.151854570491648,-15.185457049164807,1.0,0.0,1.0,0.0,BASELINE_HASH_VALID_REUSE,BASELINE_HASH_VALID_REUSE,0.1,True,1.0,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05
BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,,,0.8228988086030503,,0.7144120704854355,,,,,,,,,,BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,0.1,False,0.5,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05
BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,,,0.8228988086030503,,0.7144120704854355,,,,,,,,,,BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,0.1,False,0.1,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05
BASELINE_HASH_VALID_REUSE,BASELINE_HASH_VALID_REUSE,1.0,0.0,0.96811099267389,0.96811099267389,0.8131019511579796,0.8131019511579796,1.1906391213243976,-19.063912132439764,1.1906391213243976,-19.063912132439764,1.0,0.0,1.0,0.0,BASELINE_HASH_VALID_REUSE,BASELINE_HASH_VALID_REUSE,0.25,True,1.0,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05
BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,,,0.96811099267389,,0.8131019511579796,,,,,,,,,,BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,0.25,False,0.5,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05
BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,,,0.96811099267389,,0.8131019511579796,,,,,,,,,,BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,0.25,False,0.1,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05
BASELINE_HASH_VALID_REUSE,BASELINE_HASH_VALID_REUSE,1.0,0.0,1.0110139153060884,1.0110139153060884,0.8407160503792998,0.8407160503792998,1.202562880594413,-20.256288059441307,1.202562880594413,-20.256288059441307,1.0,0.0,1.0,0.0,BASELINE_HASH_VALID_REUSE,BASELINE_HASH_VALID_REUSE,0.5,True,1.0,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05
BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,,,1.0110139153060884,,0.8407160503792998,,,,,,,,,,BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,0.5,False,0.5,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05
BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,,,1.0110139153060884,,0.8407160503792998,,,,,,,,,,BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,0.5,False,0.1,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05
