root_id,panel_id,topology_id,routing_id,source_class,source_scale,pump_capacity_scale,apical_pump_fraction,apical_k_fraction,ae4_cation_fraction,hydraulic_scale,hydraulic_mode,eligibility,passes_numerical_gate,passes_wt_gate,core_state_json,coordinates_json,calibration_json,observables_json,member_start_ids_json,max_abs_scaled_residual,max_abs_amount_rhs_fmol_s,max_abs_volume_rhs_pL_s,max_abs_omitted_charge_rhs_fmol_equivalent_s,max_abs_charge_residual_fmol,max_abs_current_residual_A,normalized_jacobian_rank,normalized_jacobian_nullity,boundary_hits_json,gate_failures_json,root_search_stage,root_search_start_count,panel_confirmation_start_count,panel_geometry_start_count
N_ABS_NKCC_S2_PLOW_KHIGH_AE4NA10_P1_H1:B00,N_ABS_NKCC_S2_PLOW_KHIGH_AE4NA10_P1_H1,PLOW_KHIGH,AE4NA10,N_ABS_NKCC,2.0,1.0,0.056878,0.4,0.1,1.0,H1,PRODUCTION_PRE_REVEAL,True,False,"[26.483313693085275,122.17634725559039,51.559257767786974,7.338078079016128,19.038640974943842,1.3000000000000018,13.775445773182513,1.8367443292754948,14.970336272748254,0.7205871959019711,0.6418538297097541,0.10387823892645577]","[20.37177976391172,93.98180558122324,5.644675445397014,6.869560581781428,1.3000000000000018,132.61146815297207,17.68170454425861,6.93684455328643,7.009024326894072,0.10387823892645577]","{""cell_other_impermeant_osmoles_fmol"":153.97145428366557}","{""cl_i_mM"":39.66096751368223,""cl_l_mM"":144.1142671214038,""hco3_i_mM"":4.82299426168538,""k_i_mM"":93.98180558122324,""k_l_mM"":17.68170454425861,""na_i_mM"":20.37177976391172,""na_l_mM"":132.61146815297207,""osm_bath_mOsm"":301.1615928036609,""osm_cell_mOsm"":301.17573159934136,""osm_lumen_mOsm"":301.3442843719209,""ph_i"":6.869560581781428,""ph_l"":7.009024326894066,""rest_outflow_pL_s"":0.0007756477852911531,""tic_i_mM"":5.644675445397014,""tic_l_mM"":6.93684455328643,""v_apical_mV"":-40.29910146501632,""v_basolateral_mV"":-67.09577710004211,""v_transepithelial_mV"":-26.79667563502579,""volume_i_pL"":1.3000000000000018,""volume_l_pL"":0.10387823892645577}","[""parent_continuation_00"", ""lower_quartile"", ""upper_quartile""]",1.237942040543949e-11,1.6639467581569534e-14,1.237942040543949e-15,4.8303375188574194e-14,1.4210854715202004e-14,2.261821987449685e-26,11,0,[],"[""cl_i_mM=39.6609675 outside [47.1,53.1]"", ""k_i_mM=93.9818056 outside [100,160]""]",PRODUCTION_ABSOLUTE_SOURCE_GRID,3,0,0
N_ABS_NKCC_S2_PLOW_KHIGH_AE4NA10_P2_H1:B00,N_ABS_NKCC_S2_PLOW_KHIGH_AE4NA10_P2_H1,PLOW_KHIGH,AE4NA10,N_ABS_NKCC,2.0,2.0,0.056878,0.4,0.1,1.0,H1,PRODUCTION_PRE_REVEAL,True,False,"[14.060849789397299,140.3780393133277,55.943575021041354,7.904567800510755,20.433551875738797,1.299999999999997,13.605464820502927,2.116341417821754,15.165195419993106,0.6333858216722645,0.5566108183315738,0.10458765592492464]","[10.816038299536409,107.98310716409848,6.080436769623672,6.91701088970681,1.299999999999997,130.08671721516768,20.23509752757927,6.056028467899912,6.958518526485419,0.10458765592492464]","{""cell_other_impermeant_osmoles_fmol"":143.24478134910876}","{""cl_i_mM"":43.03351924695499,""cl_l_mM"":144.99985955205864,""hco3_i_mM"":5.274423322290628,""k_i_mM"":107.98310716409848,""k_l_mM"":20.23509752757927,""na_i_mM"":10.816038299536409,""na_l_mM"":130.08671721516768,""osm_bath_mOsm"":301.1615928036609,""osm_cell_mOsm"":301.1783179026052,""osm_lumen_mOsm"":301.3777027627055,""ph_i"":6.917010889706815,""ph_l"":6.958518526485409,""rest_outflow_pL_s"":0.0009175311849849266,""tic_i_mM"":6.080436769623672,""tic_l_mM"":6.056028467899912,""v_apical_mV"":-39.245513841047995,""v_basolateral_mV"":-69.85492062835884,""v_transepithelial_mV"":-30.60940678731084,""volume_i_pL"":1.299999999999997,""volume_l_pL"":0.10458765592492464}","[""parent_continuation_00"", ""lower_quartile"", ""upper_quartile""]",1.1264860572124391e-12,1.0602629885170245e-14,1.126486057212439e-16,2.9851121574608896e-14,2.1094237467877974e-15,1.2924697071141057e-26,11,0,[],"[""cl_i_mM=43.0335192 outside [47.1,53.1]""]",PRODUCTION_ABSOLUTE_SOURCE_GRID,3,0,0
N_ABS_NKCC_S2_PLOW_KHIGH_AE4NA20_P1_H1:B00,N_ABS_NKCC_S2_PLOW_KHIGH_AE4NA20_P1_H1,PLOW_KHIGH,AE4NA20,N_ABS_NKCC,2.0,1.0,0.056878,0.4,0.2,1.0,H1,PRODUCTION_PRE_REVEAL,True,False,"[39.73815440472171,108.10030789213698,48.285873934916985,8.646576466407735,21.490826155996846,1.3000000000000107,13.974113178203641,1.583546050519748,14.859668117301425,0.7791134954387745,0.6979911114219638,0.10352988710668502]","[30.56781108055491,83.15408299395084,6.651212666467433,6.938301760857311,1.3000000000000107,134.97660983444962,15.29554503317426,7.525493528607029,7.032221232631362,0.10352988710668502]","{""cell_other_impermeant_osmoles_fmol"":156.75588741053926}","{""cl_i_mM"":37.142979949935835,""cl_l_mM"":143.53022622336002,""hco3_i_mM"":5.806155163161137,""k_i_mM"":83.15408299395084,""k_l_mM"":15.29554503317426,""na_i_mM"":30.56781108055491,""na_l_mM"":134.97660983444962,""osm_bath_mOsm"":301.1615928036609,""osm_cell_mOsm"":301.1744616220919,""osm_lumen_mOsm"":301.32787461959094,""ph_i"":6.938301760857321,""ph_l"":7.03222123263131,""rest_outflow_pL_s"":0.0007059774213370035,""tic_i_mM"":6.651212666467434,""tic_l_mM"":7.52549352860703,""v_apical_mV"":-41.43658477841659,""v_basolateral_mV"":-65.96779566418736,""v_transepithelial_mV"":-24.53121088577078,""volume_i_pL"":1.3000000000000107,""volume_l_pL"":0.10352988710668502}","[""parent_continuation_00"", ""lower_quartile"", ""upper_quartile""]",7.544962918326625e-12,8.565370634983083e-14,7.544962918326625e-16,2.49219915537946e-13,1.4210854715202004e-14,1.9387045606711586e-26,11,0,[],"[""cl_i_mM=37.1429799 outside [47.1,53.1]"", ""k_i_mM=83.154083 outside [100,160]""]",PRODUCTION_ABSOLUTE_SOURCE_GRID,3,0,0
N_ABS_NKCC_S2_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S2_PLOW_KHIGH_AE4NA20_P2_H1,PLOW_KHIGH,AE4NA20,N_ABS_NKCC,2.0,2.0,0.056878,0.4,0.2,1.0,H1,PRODUCTION_PRE_REVEAL,True,False,"[16.445355048569574,137.97576338419907,52.485869502108145,9.696413895669297,23.873486724715644,1.3,13.76290507657877,1.9581426448930304,15.160810492570784,0.6377413957487624,0.560237228901019,0.10458508374423636]","[12.650273114284287,106.13520260323004,7.458779919745612,7.013172485200248,1.3,131.595296230159,18.7229629196615,6.097823637148525,6.957243465938707,0.10458508374423636]","{""cell_other_impermeant_osmoles_fmol"":144.92839925230808}","{""cl_i_mM"":40.373745770852416,""cl_l_mM"":144.96149880844064,""hco3_i_mM"":6.643916384990288,""k_i_mM"":106.13520260323006,""k_l_mM"":18.7229629196615,""na_i_mM"":12.650273114284287,""na_l_mM"":131.595296230159,""osm_bath_mOsm"":301.1615928036609,""osm_cell_mOsm"":301.1783085252724,""osm_lumen_mOsm"":301.37758159540965,""ph_i"":7.013172485200196,""ph_l"":6.957243465938713,""rest_outflow_pL_s"":0.0009170167488472714,""tic_i_mM"":7.458779919745613,""tic_l_mM"":6.097823637148525,""v_apical_mV"":-40.92143413004068,""v_basolateral_mV"":-71.30023909254457,""v_transepithelial_mV"":-30.378804962503892,""volume_i_pL"":1.3,""volume_l_pL"":0.10458508374423636}","[""parent_continuation_00"", ""lower_quartile"", ""upper_quartile""]",1.863309853633588e-11,1.3877787807814457e-16,1.863309853633588e-15,1.3617579286417936e-16,1.4210854715202004e-14,9.693522803355793e-27,11,0,[],"[""cl_i_mM=40.3737458 outside [47.1,53.1]""]",PRODUCTION_ABSOLUTE_SOURCE_GRID,3,0,0
N_ABS_NKCC_S2_PLOW_KLOW_AE4NA05_P0.5_H1:B00,N_ABS_NKCC_S2_PLOW_KLOW_AE4NA05_P0.5_H1,PLOW_KLOW,AE4NA05,N_ABS_NKCC,2.0,0.5,0.056878,0.2,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,True,False,"[61.8683336161912,83.67608533660467,50.012488194860225,6.813006121114602,17.4701685519908,1.3,14.157013875385369,1.2843521180632373,14.630765314074685,0.8933972388210576,0.81060067937392,0.10277568906693164]","[47.59102585860862,64.3662194896959,5.240773939318924,6.809819405496003,1.3,137.74671815788804,12.496652950940721,8.692690333014859,7.087641822370259,0.10277568906693164]","{""cell_other_impermeant_osmoles_fmol"":159.15331241149153}","{""cl_i_mM"":38.471144765277096,""cl_l_mM"":142.356285293758,""hco3_i_mM"":4.384157679254426,""k_i_mM"":64.3662194896959,""k_l_mM"":12.496652950940721,""na_i_mM"":47.59102585860862,""na_l_mM"":137.74671815788804,""osm_bath_mOsm"":301.1615928036609,""osm_cell_mOsm"":301.17171206174015,""osm_lumen_mOsm"":301.2923467356016,""ph_i"":6.809819405496182,""ph_l"":7.087641822370259,""rest_outflow_pL_s"":0.0005551378133863277,""tic_i_mM"":5.240773939318924,""tic_l_mM"":8.692690333014859,""v_apical_mV"":-39.30641236622134,""v_basolateral_mV"":-60.38439001029688,""v_transepithelial_mV"":-21.07797764407555,""volume_i_pL"":1.3,""volume_l_pL"":0.10277568906693164}","[""parent_continuation_00"", ""lower_quartile"", ""upper_quartile""]",1.0254384147367901e-11,2.636779683484747e-16,1.02543841473679e-15,1.5785983631388945e-16,1.5543122344752192e-15,2.1002632740604218e-26,11,0,[],"[""cl_i_mM=38.4711448 outside [47.1,53.1]"", ""na_i_mM=47.5910259 outside [10,35]"", ""k_i_mM=64.3662195 outside [100,160]""]",PRODUCTION_ABSOLUTE_SOURCE_GRID,3,0,0
N_ABS_NKCC_S2_PLOW_KLOW_AE4NA05_P1_H1:B00,N_ABS_NKCC_S2_PLOW_KLOW_AE4NA05_P1_H1,PLOW_KLOW,AE4NA05,N_ABS_NKCC,2.0,1.0,0.056878,0.2,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,True,False,"[20.197651043030298,128.7928444477083,53.667881230360415,6.488894250046013,17.260852054433336,1.3,13.896028216960675,1.7493368081361682,15.05676520288355,0.6662086870458674,0.5885998222132934,0.10409122124601501]","[15.536654648484843,99.07141880592945,4.99145711542001,6.813166474442864,1.3,133.49856069147296,16.805805400262216,6.400238935340306,6.97793719286255,0.10409122124601501]","{""cell_other_impermeant_osmoles_fmol"":152.38218951139652}","{""cl_i_mM"":41.2829855618157,""cl_l_mM"":144.64971226821856,""hco3_i_mM"":4.180821199627785,""k_i_mM"":99.07141880592945,""k_l_mM"":16.805805400262216,""na_i_mM"":15.536654648484845,""na_l_mM"":133.49856069147296,""osm_bath_mOsm"":301.1615928036609,""osm_cell_mOsm"":301.1765080634935,""osm_lumen_mOsm"":301.35431729529404,""ph_i"":6.813166474442993,""ph_l"":6.977937192862551,""rest_outflow_pL_s"":0.0008182442492030012,""tic_i_mM"":4.99145711542001,""tic_l_mM"":6.400238935340306,""v_apical_mV"":-39.74828428935328,""v_basolateral_mV"":-69.23253324750641,""v_transepithelial_mV"":-29.484248958153124,""volume_i_pL"":1.3,""volume_l_pL"":0.10409122124601501}","[""parent_continuation_00"", ""lower_quartile"", ""upper_quartile""]",7.956959743871117e-12,2.220446049250313e-16,7.956959743871117e-16,3.608224830031759e-16,1.4210854715202004e-14,1.2924697071141057e-26,11,0,[],"[""cl_i_mM=41.2829856 outside [47.1,53.1]"", ""k_i_mM=99.0714188 outside [100,160]""]",PRODUCTION_ABSOLUTE_SOURCE_GRID,3,0,0
N_ABS_NKCC_S2_PLOW_KLOW_AE4NA05_P2_H1:B00,N_ABS_NKCC_S2_PLOW_KLOW_AE4NA05_P2_H1,PLOW_KLOW,AE4NA05,N_ABS_NKCC,2.0,2.0,0.056878,0.2,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,True,False,"[12.368323025091595,141.4260113967385,57.67709370657676,6.784854355449707,18.055478509308458,1.3000000000000005,13.807369304208695,1.9138634325714612,15.191218566896614,0.6063991104055723,0.530014169883544,0.10458263782329058]","[9.514094634685838,108.78923953595263,5.219118734961311,6.842414659007747,1.3000000000000005,132.02353269706677,18.300011095582093,5.798277066124326,6.939608902312898,0.10458263782329058]","{""cell_other_impermeant_osmoles_fmol"":143.27550700685748}","{""cl_i_mM"":44.36699515890518,""cl_l_mM"":145.2556455170375,""hco3_i_mM"":4.418077847426848,""k_i_mM"":108.78923953595265,""k_l_mM"":18.300011095582093,""na_i_mM"":9.514094634685838,""na_l_mM"":132.02353269706677,""osm_bath_mOsm"":301.1615928036609,""osm_cell_mOsm"":301.17829960824145,""osm_lumen_mOsm"":301.3774663758107,""ph_i"":6.842414659007741,""ph_l"":6.939608902312898,""rest_outflow_pL_s"":0.0009165275646581151,""tic_i_mM"":5.219118734961311,""tic_l_mM"":5.798277066124326,""v_apical_mV"":-38.62318537143907,""v_basolateral_mV"":-70.99846690497476,""v_transepithelial_mV"":-32.375281533535684,""volume_i_pL"":1.3000000000000005,""volume_l_pL"":0.10458263782329058}","[""parent_continuation_00"", ""lower_quartile"", ""upper_quartile""]",5.659535340374333e-13,2.609024107869118e-15,5.659535340374333e-17,7.488801245791876e-15,2.842170943040401e-14,1.2924697071141057e-26,11,0,[],"[""cl_i_mM=44.3669952 outside [47.1,53.1]"", ""na_i_mM=9.51409463 outside [10,35]""]",PRODUCTION_ABSOLUTE_SOURCE_GRID,3,0,0
N_ABS_NKCC_S2_PLOW_KLOW_AE4NA10_P1_H1:B00,N_ABS_NKCC_S2_PLOW_KLOW_AE4NA10_P1_H1,PLOW_KLOW,AE4NA10,N_ABS_NKCC,2.0,1.0,0.056878,0.2,0.1,1.0,H1,PRODUCTION_PRE_REVEAL,True,False,"[26.782485821439558,120.83522202565402,50.61069209575898,7.295089209421799,18.94525354538975,1.3,14.021609672131236,1.5931587561361769,14.994593259876094,0.6989173200921177,0.6201751683913199,0.10389510629584296]","[20.60191217033812,92.95017078896463,5.611607084170615,6.866576181471041,1.3,134.95928896019876,15.334300266266942,6.7271437992655745,6.994192883903901,0.10389510629584296]","{""cell_other_impermeant_osmoles_fmol"":156.00504186768327}","{""cl_i_mM"":38.93130161212229,""cl_l_mM"":144.3243459146069,""hco3_i_mM"":4.789952489820781,""k_i_mM"":92.95017078896463,""k_l_mM"":15.334300266266942,""na_i_mM"":20.60191217033812,""na_l_mM"":134.95928896019876,""osm_bath_mOsm"":301.1615928036609,""osm_cell_mOsm"":301.1757930922751,""osm_lumen_mOsm"":301.34507894033817,""ph_i"":6.866576181471041,""ph_l"":6.994192883903901,""rest_outflow_pL_s"":0.0007790212591685914,""tic_i_mM"":5.611607084170615,""tic_l_mM"":6.7271437992655745,""v_apical_mV"":-40.95192984846455,""v_basolateral_mV"":-68.94524702279476,""v_transepithelial_mV"":-27.9933171743302,""volume_i_pL"":1.3,""volume_l_pL"":0.10389510629584296}","[""parent_continuation_00"", ""lower_quartile"", ""upper_quartile""]",6.342582709040201e-12,4.996003610813204e-16,6.342582709040201e-16,5.724587470723463e-16,1.4210854715202004e-14,3.2311742677852644e-26,11,0,[],"[""cl_i_mM=38.9313016 outside [47.1,53.1]"", ""k_i_mM=92.9501708 outside [100,160]""]",PRODUCTION_ABSOLUTE_SOURCE_GRID,3,0,0
N_ABS_NKCC_S2_PLOW_KLOW_AE4NA10_P2_H1:B00,N_ABS_NKCC_S2_PLOW_KLOW_AE4NA10_P2_H1,PLOW_KLOW,AE4NA10,N_ABS_NKCC,2.0,2.0,0.056878,0.2,0.1,1.0,H1,PRODUCTION_PRE_REVEAL,True,False,"[14.094722164151408,139.2213564968437,54.91799223601716,7.857956180643544,20.336324219033095,1.3,13.923409618571304,1.7965829109294678,15.184596703129218,0.6121963372161444,0.5353958263715546,0.1045758966569408]","[10.84209397242416,107.09335115141823,6.044581677418111,6.9140540827161345,1.3,133.141670917217,17.179703625426452,5.854086427051567,6.941625278452376,0.1045758966569408]","{""cell_other_impermeant_osmoles_fmol"":145.4397304641328}","{""cl_i_mM"":42.24460941232089,""cl_l_mM"":145.20168785109243,""hco3_i_mM"":5.238602785593937,""k_i_mM"":107.09335115141822,""k_l_mM"":17.179703625426452,""na_i_mM"":10.84209397242416,""na_l_mM"":133.141670917217,""osm_bath_mOsm"":301.1615928036609,""osm_cell_mOsm"":301.17827503214505,""osm_lumen_mOsm"":301.37714882078745,""ph_i"":6.914054082716161,""ph_l"":6.941625278452376,""rest_outflow_pL_s"":0.0009151793313881579,""tic_i_mM"":6.044581677418111,""tic_l_mM"":5.854086427051567,""v_apical_mV"":-39.887411692821985,""v_basolateral_mV"":-71.91280197030434,""v_transepithelial_mV"":-32.025390277482366,""volume_i_pL"":1.3,""volume_l_pL"":0.1045758966569408}","[""parent_continuation_00"", ""lower_quartile"", ""upper_quartile""]",3.4683627497811287e-12,2.0816681711721685e-16,3.4683627497811287e-16,2.636779683484747e-16,1.4210854715202004e-14,1.2924697071141057e-26,11,0,[],"[""cl_i_mM=42.2446094 outside [47.1,53.1]""]",PRODUCTION_ABSOLUTE_SOURCE_GRID,3,0,0
N_ABS_NKCC_S2_PLOW_KLOW_AE4NA20_P1_H1:B00,N_ABS_NKCC_S2_PLOW_KLOW_AE4NA20_P1_H1,PLOW_KLOW,AE4NA20,N_ABS_NKCC,2.0,1.0,0.056878,0.2,0.2,1.0,H1,PRODUCTION_PRE_REVEAL,True,False,"[40.17330055334409,106.9232275864699,47.62453027080038,8.606782720109248,21.410235663068775,1.3,14.165964585493558,1.3943647572329565,14.881107170479252,0.7603624164128636,0.6792221722472642,0.10354738543796314]","[30.90253888718776,82.24863660497685,6.620602092391729,6.935938078858228,1.3,136.80658884410568,13.46595813438807,7.343134867160973,7.020410160350655,0.10354738543796314]","{""cell_other_impermeant_osmoles_fmol"":158.19904190917566}","{""cl_i_mM"":36.63425405446183,""cl_l_mM"":143.7130170649722,""hco3_i_mM"":5.775453026206988,""k_i_mM"":82.24863660497685,""k_l_mM"":13.46595813438807,""na_i_mM"":30.902538887187763,""na_l_mM"":136.80658884410568,""osm_bath_mOsm"":301.1615928036609,""osm_cell_mOsm"":301.17452541530713,""osm_lumen_mOsm"":301.32869891062694,""ph_i"":6.935938078858241,""ph_l"":7.020410160350639,""rest_outflow_pL_s"":0.0007094770875926276,""tic_i_mM"":6.620602092391729,""tic_l_mM"":7.343134867160973,""v_apical_mV"":-41.9352782498513,""v_basolateral_mV"":-67.40291828804544,""v_transepithelial_mV"":-25.46764003819414,""volume_i_pL"":1.3,""volume_l_pL"":0.10354738543796314}","[""parent_continuation_00"", ""lower_quartile"", ""upper_quartile""]",2.6248534595874062e-12,4.85722573273506e-16,2.624853459587406e-16,4.2674197509029455e-16,1.4210854715202004e-14,4.2005265481208437e-26,11,0,[],"[""cl_i_mM=36.6342541 outside [47.1,53.1]"", ""k_i_mM=82.2486366 outside [100,160]""]",PRODUCTION_ABSOLUTE_SOURCE_GRID,3,0,0
N_ABS_NKCC_S2_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S2_PLOW_KLOW_AE4NA20_P2_H1,PLOW_KLOW,AE4NA20,N_ABS_NKCC,2.0,2.0,0.056878,0.2,0.2,1.0,H1,PRODUCTION_PRE_REVEAL,True,False,"[16.468000405088322,137.1130296868208,51.73575359348981,9.648390415688509,23.783514292474468,1.3,14.048808936107113,1.6694540902235473,15.176182838137304,0.6196131911695761,0.5420801881933558,0.10456699529298837]","[12.667692619298709,105.47156129755446,7.421838781298852,7.010746730770618,1.3,134.3522293697306,15.9654017555527,5.925513967705292,6.942881969654715,0.10456699529298837]","{""cell_other_impermeant_osmoles_fmol"":146.56654125378614}","{""cl_i_mM"":39.7967335334537,""cl_l_mM"":145.13358441269975,""hco3_i_mM"":6.607002048313512,""k_i_mM"":105.47156129755446,""k_l_mM"":15.9654017555527,""na_i_mM"":12.667692619298709,""na_l_mM"":134.3522293697306,""osm_bath_mOsm"":301.1615928036609,""osm_cell_mOsm"":301.17824258067196,""osm_lumen_mOsm"":301.37672950568833,""ph_i"":7.010746730770386,""ph_l"":6.942881969654715,""rest_outflow_pL_s"":0.000913399058597672,""tic_i_mM"":7.421838781298852,""tic_l_mM"":5.925513967705292,""v_apical_mV"":-41.42545467360617,""v_basolateral_mV"":-73.02117641449675,""v_transepithelial_mV"":-31.59572174089058,""volume_i_pL"":1.3,""volume_l_pL"":0.10456699529298837}","[""parent_continuation_00"", ""lower_quartile"", ""upper_quartile""]",1.7629127324614302e-12,3.608224830031759e-16,1.7629127324614302e-16,1.5178830414797062e-16,5.551115123125783e-16,1.9387045606711586e-26,11,0,[],"[""cl_i_mM=39.7967335 outside [47.1,53.1]""]",PRODUCTION_ABSOLUTE_SOURCE_GRID,3,0,0
N_ABS_NKCC_S2_PNOM_KMID_AE4NA05_P0.5_H1:B00,N_ABS_NKCC_S2_PNOM_KMID_AE4NA05_P0.5_H1,PNOM_KMID,AE4NA05,N_ABS_NKCC,2.0,0.5,0.075075,0.3,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,True,False,"[61.29948499470477,84.32997249561981,50.112843999076745,6.802125430322982,17.454851285303008,1.3000000000000245,14.105440857963197,1.3422084840389035,14.62717530424936,0.9031478952334073,0.8204740377527407,0.10281633769162306]","[47.15344999592586,64.86920961201402,5.232404177171426,6.809485785385896,1.3000000000000245,137.19065641366873,13.0544280624407,8.784089333566985,7.0934641912170395,0.10281633769162306]","{""cell_other_impermeant_osmoles_fmol"":158.9789914096814}","{""cl_i_mM"":38.548341537750616,""cl_l_mM"":142.26508775405551,""hco3_i_mM"":4.376608045472689,""k_i_mM"":64.86920961201402,""k_l_mM"":13.0544280624407,""na_i_mM"":47.15344999592586,""na_l_mM"":137.19065641366873,""osm_bath_mOsm"":301.1615928036609,""osm_cell_mOsm"":301.17186025338333,""osm_lumen_mOsm"":301.29426156373194,""ph_i"":6.809485785386034,""ph_l"":7.093464191217039,""rest_outflow_pL_s"":0.0005632675383246106,""tic_i_mM"":5.232404177171426,""tic_l_mM"":8.784089333566985,""v_apical_mV"":-39.22561432989457,""v_basolateral_mV"":-59.766316728479566,""v_transepithelial_mV"":-20.540702398585,""volume_i_pL"":1.3000000000000245,""volume_l_pL"":0.10281633769162306}","[""parent_continuation_00"", ""lower_quartile"", ""upper_quartile""]",4.730382752171636e-12,2.365191376085818e-13,1.5287250632045613e-16,3.5416634902585287e-13,2.842170943040401e-14,6.462348535570529e-27,11,0,[],"[""cl_i_mM=38.5483415 outside [47.1,53.1]"", ""na_i_mM=47.15345 outside [10,35]"", ""k_i_mM=64.8692096 outside [100,160]""]",PRODUCTION_ABSOLUTE_SOURCE_GRID,3,0,0
N_ABS_NKCC_S2_PNOM_KMID_AE4NA05_P1_H1:B00,N_ABS_NKCC_S2_PNOM_KMID_AE4NA05_P1_H1,PNOM_KMID,AE4NA05,N_ABS_NKCC,2.0,1.0,0.075075,0.3,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,True,False,"[20.14878879262726,128.95773168008193,53.77042116859532,6.4919877820452525,17.274337098169024,1.3,13.798891113590471,1.8584698696516126,15.05601527534687,0.6788378468319178,0.6013457078952158,0.1041691781500463]","[15.49906830202097,99.19825513852456,4.993836755419425,6.8137542097675565,1.3,132.4661608994785,17.840880600734458,6.51668621071497,6.987809540876863,0.1041691781500463]","{""cell_other_impermeant_osmoles_fmol"":152.16090052630983}","{""cl_i_mM"":41.36186243738101,""cl_l_mM"":144.53426188752337,""hco3_i_mM"":4.183730178171686,""k_i_mM"":99.19825513852456,""k_l_mM"":17.840880600734458,""na_i_mM"":15.49906830202097,""na_l_mM"":132.4661608994785,""osm_bath_mOsm"":301.1615928036609,""osm_cell_mOsm"":301.17679226896894,""osm_lumen_mOsm"":301.3579895984513,""ph_i"":6.813754209767741,""ph_l"":6.987809540876862,""rest_outflow_pL_s"":0.0008338356300092581,""tic_i_mM"":4.993836755419425,""tic_l_mM"":6.51668621071497,""v_apical_mV"":-39.667995685664906,""v_basolateral_mV"":-68.24008138181668,""v_transepithelial_mV"":-28.572085696151778,""volume_i_pL"":1.3,""volume_l_pL"":0.1041691781500463}","[""parent_continuation_00"", ""lower_quartile"", ""upper_quartile""]",1.1879603203923672e-11,2.498001805406602e-16,1.1879603203923672e-15,9.107298248878237e-17,1.4210854715202004e-14,1.9387045606711586e-26,11,0,[],"[""cl_i_mM=41.3618624 outside [47.1,53.1]"", ""k_i_mM=99.1982551 outside [100,160]""]",PRODUCTION_ABSOLUTE_SOURCE_GRID,3,0,0
N_ABS_NKCC_S2_PNOM_KMID_AE4NA05_P2_H1:B00,N_ABS_NKCC_S2_PNOM_KMID_AE4NA05_P2_H1,PNOM_KMID,AE4NA05,N_ABS_NKCC,2.0,2.0,0.075075,0.3,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,True,False,"[12.35856520846308,141.44013263846787,57.67508771961573,6.784250836668871,18.061847921370372,1.3,13.692255485470127,2.044564341027659,15.193611718674845,0.6194525108043574,0.5432081078229423,0.10468395271295149]","[9.506588621894677,108.80010202959066,5.218654489745285,6.842781687294696,1.3,130.79612615521847,19.530828632674524,5.917358819101208,6.951003026301031,0.10468395271295149]","{""cell_other_impermeant_osmoles_fmol"":143.27423325690438}","{""cl_i_mM"":44.3654520920121,""cl_l_mM"":145.1379253927913,""hco3_i_mM"":4.418255500191623,""k_i_mM"":108.80010202959066,""k_l_mM"":19.530828632674524,""na_i_mM"":9.506588621894677,""na_l_mM"":130.79612615521847,""osm_bath_mOsm"":301.1615928036609,""osm_cell_mOsm"":301.178668969323,""osm_lumen_mOsm"":301.3822389997855,""ph_i"":6.842781687294689,""ph_l"":6.95100302630123,""rest_outflow_pL_s"":0.0009367905425902962,""tic_i_mM"":5.218654489745285,""tic_l_mM"":5.917358819101208,""v_apical_mV"":-38.60433973657658,""v_basolateral_mV"":-69.93183931130424,""v_transepithelial_mV"":-31.327499574727664,""volume_i_pL"":1.3,""volume_l_pL"":0.10468395271295149}","[""parent_continuation_00"", ""lower_quartile"", ""upper_quartile""]",2.852535915809362e-12,7.494005416219807e-16,2.852535915809362e-16,5.30825383648903e-16,1.4210854715202004e-14,3.554291694563791e-26,11,0,[],"[""cl_i_mM=44.3654521 outside [47.1,53.1]"", ""na_i_mM=9.50658862 outside [10,35]""]",PRODUCTION_ABSOLUTE_SOURCE_GRID,3,0,0
