root_id,panel_id,source_class,source_scale,pump_capacity_scale,hydraulic_scale,hydraulic_mode,eligibility,production_h1_eligible_marker,production_passes_numerical_gate,production_passes_wt_gate,independent_direct_scaled_max,independent_amount_source_max_fmol_s,independent_volume_source_max_pL_s,independent_current_residual_max_A,independent_conservation_residual_max,independent_refine_requested,independent_refine_success,independent_refine_scaled_max,independent_jacobian_rank,independent_jacobian_nullity,independent_refined_state_max_abs_difference,independent_pass,independent_wt_observables_json,independent_wt_gate_failures_json,independent_wt_pass,root_table_observable_max_abs_difference,root_table_observable_integrity_issues_json,production_independent_gate_agree,production_independent_wt_gate_agree
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P2_H2.5:B00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P2_H2.5,STRICT_NATIVE,1.0,2.0,2.5,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,False,True,False,2.4130003550837387e-11,4.611762360884342e-15,2.4130003550837387e-15,3.554291694563791e-26,2.732189474663471e-16,True,True,2.4130003550837387e-11,11,0,2.1316282072803006e-14,True,"{""cl_i_mM"":25.96661780609925,""cl_l_mM"":142.55605985491545,""k_i_mM"":90.76899406339632,""k_l_mM"":11.507077634364533,""na_i_mM"":9.179171615976175,""na_l_mM"":138.72161221895234,""ph_i"":6.841865805134103,""ph_l"":7.100768488490937,""tic_i_mM"":5.281842018925827,""tic_l_mM"":8.432674500187302,""v_apical_mV"":-50.0521782653167,""v_basolateral_mV"":-71.54298100312944,""volume_i_pL"":1.2999999999999998,""volume_l_pL"":0.10296302026027132}","[""cl_i_mM:outside_[47.1,53.1]"",""na_i_mM:outside_[10,35]"",""k_i_mM:outside_[100,160]""]",False,2.842170943040401e-14,[],True,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P2_H3.5:B00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P2_H3.5,STRICT_NATIVE,1.0,2.0,3.5,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,False,True,False,2.0889323257278214e-11,2.402592014227878e-16,2.0889323257278214e-15,1.9387045606711586e-26,2.1337098754514727e-16,True,True,2.0889323257278214e-11,11,0,8.526512829121202e-14,True,"{""cl_i_mM"":25.965642287131384,""cl_l_mM"":142.54830795910684,""k_i_mM"":90.76792366316262,""k_l_mM"":11.507024364503723,""na_i_mM"":9.179142220350421,""na_l_mM"":138.71369537019288,""ph_i"":6.841861045645657,""ph_l"":7.100760274488087,""tic_i_mM"":5.281776416625362,""tic_l_mM"":8.43244924023654,""v_apical_mV"":-50.05176891640956,""v_basolateral_mV"":-71.5425784642351,""volume_i_pL"":1.3,""volume_l_pL"":0.10296335873407186}","[""cl_i_mM:outside_[47.1,53.1]"",""na_i_mM:outside_[10,35]"",""k_i_mM:outside_[100,160]""]",False,1.4210854715202004e-14,[],True,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P2_H5:B00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P2_H5,STRICT_NATIVE,1.0,2.0,5.0,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,False,True,False,2.7398873100881183e-11,6.661338147750939e-16,2.7398873100881183e-15,3.877409121342317e-26,5.212844045310305e-16,True,True,3.967746270427952e-11,11,0,2.1316282072803006e-14,True,"{""cl_i_mM"":25.96491047434389,""cl_l_mM"":142.54249288059398,""k_i_mM"":90.76712067144064,""k_l_mM"":11.506984391914882,""na_i_mM"":9.17912016705762,""na_l_mM"":138.70775655916228,""ph_i"":6.8418574750770675,""ph_l"":7.100754112559649,""tic_i_mM"":5.281727201941429,""tic_l_mM"":8.432280255677595,""v_apical_mV"":-50.05146184534555,""v_basolateral_mV"":-71.54227648977921,""volume_i_pL"":1.3,""volume_l_pL"":0.10296361266987741}","[""cl_i_mM:outside_[47.1,53.1]"",""na_i_mM:outside_[10,35]"",""k_i_mM:outside_[100,160]""]",False,7.105427357601002e-15,[],True,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P2_H6.75:B00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P2_H6.75,STRICT_NATIVE,1.0,2.0,6.75,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,False,True,False,1.0922252685618972e-11,1.6709723882346594e-14,1.0922252685618972e-15,2.1002632740604218e-26,2.7668839441830073e-16,True,True,1.7565376236872154e-10,11,0,9.308109838457312e-12,True,"{""cl_i_mM"":25.964467700531333,""cl_l_mM"":142.53897463557826,""k_i_mM"":90.76663483128607,""k_l_mM"":11.506960202559537,""na_i_mM"":9.179106823440524,""na_l_mM"":138.70416345620097,""ph_i"":6.841855314707566,""ph_l"":7.100750384380251,""tic_i_mM"":5.281697424700475,""tic_l_mM"":8.432178013967574,""v_apical_mV"":-50.05127606158942,""v_basolateral_mV"":-71.54209378461772,""volume_i_pL"":1.299999999999999,""volume_l_pL"":0.10296376631885808}","[""cl_i_mM:outside_[47.1,53.1]"",""na_i_mM:outside_[10,35]"",""k_i_mM:outside_[100,160]""]",False,1.4210854715202004e-14,[],True,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P2_H8:B00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P2_H8,STRICT_NATIVE,1.0,2.0,8.0,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,False,True,False,1.5836941133495763e-11,4.3021142204224816e-16,1.5836941133495763e-15,6.462348535570529e-27,1.4224732503009818e-16,True,True,1.5836941133495763e-11,11,0,7.105427357601002e-15,True,"{""cl_i_mM"":25.964270016063157,""cl_l_mM"":142.53740387326766,""k_i_mM"":90.76641791893948,""k_l_mM"":11.506949401693094,""na_i_mM"":9.179100865802065,""na_l_mM"":138.70255927335967,""ph_i"":6.8418543501596,""ph_l"":7.100748719868833,""tic_i_mM"":5.2816841299771555,""tic_l_mM"":8.432132366334775,""v_apical_mV"":-50.05119311639301,""v_basolateral_mV"":-71.54201221268823,""volume_i_pL"":1.3,""volume_l_pL"":0.10296383492030736}","[""cl_i_mM:outside_[47.1,53.1]"",""na_i_mM:outside_[10,35]"",""k_i_mM:outside_[100,160]""]",False,1.4210854715202004e-14,[],True,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P2_HWQ_H2.5:B00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P2_HWQ_H2.5,STRICT_NATIVE,1.0,2.0,2.5,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,False,True,False,2.4130003550837387e-11,1.56472057533108e-15,2.4130003550837387e-15,6.462348535570529e-27,1.5612511283791264e-16,True,True,2.4130003550837387e-11,11,0,3.552713678800501e-14,True,"{""cl_i_mM"":25.966617806107454,""cl_l_mM"":142.55605985489012,""k_i_mM"":90.76899406338723,""k_l_mM"":11.507077634368942,""na_i_mM"":9.179171615976246,""na_l_mM"":138.72161221899145,""ph_i"":6.841865805132702,""ph_l"":7.100768488484892,""tic_i_mM"":5.281842018929362,""tic_l_mM"":8.4326745001691,""v_apical_mV"":-50.052178265303255,""v_basolateral_mV"":-71.54298100312768,""volume_i_pL"":1.3,""volume_l_pL"":0.10118520810410839}","[""cl_i_mM:outside_[47.1,53.1]"",""na_i_mM:outside_[10,35]"",""k_i_mM:outside_[100,160]""]",False,1.4210854715202004e-14,[],True,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P2_HWQ_H3.5:B00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P2_HWQ_H3.5,STRICT_NATIVE,1.0,2.0,3.5,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,False,True,False,2.0889323257278214e-11,1.4762496780562628e-15,2.0889323257278214e-15,3.2311742677852644e-26,4.666406150377611e-16,True,True,2.948487808074329e-11,11,0,8.171241461241152e-13,True,"{""cl_i_mM"":25.965642287140774,""cl_l_mM"":142.5483079590763,""k_i_mM"":90.76792366315358,""k_l_mM"":11.507024364509073,""na_i_mM"":9.179142220350574,""na_l_mM"":138.71369537023978,""ph_i"":6.841861045644158,""ph_l"":7.100760274481152,""tic_i_mM"":5.28177641662932,""tic_l_mM"":8.432449240214869,""v_apical_mV"":-50.05176891639389,""v_basolateral_mV"":-71.54257846423347,""volume_i_pL"":1.3,""volume_l_pL"":0.10084667392402041}","[""cl_i_mM:outside_[47.1,53.1]"",""na_i_mM:outside_[10,35]"",""k_i_mM:outside_[100,160]""]",False,7.105427357601002e-15,[],True,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P2_HWQ_H5:B00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P2_HWQ_H5,STRICT_NATIVE,1.0,2.0,5.0,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,False,True,False,2.7398873100881183e-11,8.743006318923108e-16,2.7398873100881183e-15,3.069615554396001e-26,2.0556473190325164e-16,True,True,2.7398873100881183e-11,11,0,1.4210854715202004e-14,True,"{""cl_i_mM"":25.964910474354518,""cl_l_mM"":142.54249288055956,""k_i_mM"":90.76712067143006,""k_l_mM"":11.506984391920883,""na_i_mM"":9.179120167057771,""na_l_mM"":138.70775655921489,""ph_i"":6.841857475075347,""ph_l"":7.100754112551838,""tic_i_mM"":5.2817272019459205,""tic_l_mM"":8.43228025565341,""v_apical_mV"":-50.05146184532787,""v_basolateral_mV"":-71.54227648977724,""volume_i_pL"":1.3,""volume_l_pL"":0.10059272253397539}","[""cl_i_mM:outside_[47.1,53.1]"",""na_i_mM:outside_[10,35]"",""k_i_mM:outside_[100,160]""]",False,2.842170943040401e-14,[],True,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P2_HWQ_H6.75:B00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P2_HWQ_H6.75,STRICT_NATIVE,1.0,2.0,6.75,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,False,True,False,2.1947504577624066e-11,7.216449660063518e-16,2.1947504577624066e-15,2.7464981276174747e-26,3.209238430557093e-16,True,True,2.0880432799463833e-10,11,0,4.121147867408581e-13,True,"{""cl_i_mM"":25.964467700543842,""cl_l_mM"":142.5389746355419,""k_i_mM"":90.76663483126912,""k_l_mM"":11.506960202565734,""na_i_mM"":9.179106823440478,""na_l_mM"":138.70416345625668,""ph_i"":6.841855314705199,""ph_l"":7.1007503843711754,""tic_i_mM"":5.281697424706035,""tic_l_mM"":8.432178013942043,""v_apical_mV"":-50.051276061569304,""v_basolateral_mV"":-71.54209378461404,""volume_i_pL"":1.3,""volume_l_pL"":0.1004390764916826}","[""cl_i_mM:outside_[47.1,53.1]"",""na_i_mM:outside_[10,35]"",""k_i_mM:outside_[100,160]""]",False,7.105427357601002e-15,[],True,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P2_HWQ_H8:B00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P2_HWQ_H8,STRICT_NATIVE,1.0,2.0,8.0,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,False,True,False,3.428789370485408e-11,4.631711680858075e-16,3.4287893704854078e-15,3.069615554396001e-26,2.1684043449710089e-16,True,True,3.428789370485408e-11,11,0,1.7763568394002505e-15,True,"{""cl_i_mM"":25.964270016074828,""cl_l_mM"":142.5374038732301,""k_i_mM"":90.76641791892779,""k_l_mM"":11.50694940169966,""na_i_mM"":9.179100865802232,""na_l_mM"":138.7025592734173,""ph_i"":6.8418543501577025,""ph_l"":7.100748719860216,""tic_i_mM"":5.2816841299821045,""tic_l_mM"":8.432132366308105,""v_apical_mV"":-50.05119311637362,""v_basolateral_mV"":-71.54201221268606,""volume_i_pL"":1.3,""volume_l_pL"":0.10037047936503836}","[""cl_i_mM:outside_[47.1,53.1]"",""na_i_mM:outside_[10,35]"",""k_i_mM:outside_[100,160]""]",False,2.842170943040401e-14,[],True,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_H1:B00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_H1,STRICT_NATIVE,1.0,1.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,2.467644144577008e-12,1.8623991238087e-14,2.467644144577008e-16,6.462348535570529e-27,3.122502256758253e-17,True,True,2.467644144577008e-12,11,0,5.7980287238024175e-12,True,"{""cl_i_mM"":25.619946612361964,""cl_l_mM"":141.98801161211782,""k_i_mM"":80.82364463558194,""k_l_mM"":10.468554040612975,""na_i_mM"":20.333552616706182,""na_l_mM"":139.78518945245904,""ph_i"":6.901269683756337,""ph_l"":7.1203874725841185,""tic_i_mM"":6.0852797916115655,""tic_l_mM"":9.047837263504247,""v_apical_mV"":-49.923839793261514,""v_basolateral_mV"":-69.53207107511668,""volume_i_pL"":1.3,""volume_l_pL"":0.1027172184267139}","[""cl_i_mM:outside_[47.1,53.1]"",""k_i_mM:outside_[100,160]""]",False,3.232969447708456e-13,[],True,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_H2.5:B00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_H2.5,STRICT_NATIVE,1.0,1.0,2.5,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,False,True,False,3.117840187416565e-11,1.8905016441195244e-14,3.117840187416565e-15,2.4233807008389483e-26,2.6194324487249787e-16,True,True,2.5039649173552725e-11,11,0,5.7553961596568115e-12,True,"{""cl_i_mM"":25.615990094421143,""cl_l_mM"":141.95101112977298,""k_i_mM"":80.81980860265742,""k_l_mM"":10.468628723548141,""na_i_mM"":20.332916425147882,""na_l_mM"":139.74674824384755,""ph_i"":6.901252737329061,""ph_l"":7.12033643832743,""tic_i_mM"":6.084972604945789,""tic_l_mM"":9.04643528808024,""v_apical_mV"":-49.921302480946586,""v_basolateral_mV"":-69.53017340829633,""volume_i_pL"":1.3,""volume_l_pL"":0.1027188506512933}","[""cl_i_mM:outside_[47.1,53.1]"",""k_i_mM:outside_[100,160]""]",False,3.206324095117452e-13,[],True,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_H3.5:B00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_H3.5,STRICT_NATIVE,1.0,1.0,3.5,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,False,True,False,4.953828146303518e-11,1.871159477362383e-14,4.953828146303518e-15,4.8467614016778965e-27,9.280770596475918e-17,True,True,3.573205099860477e-11,11,0,5.7767124417296145e-12,True,"{""cl_i_mM"":25.61523581473669,""cl_l_mM"":141.94395839863566,""k_i_mM"":80.8190773191582,""k_l_mM"":10.468642919951051,""na_i_mM"":20.332795107463262,""na_l_mM"":139.73942091320797,""ph_i"":6.901249506426651,""ph_l"":7.120326709680057,""tic_i_mM"":6.0849140381701075,""tic_l_mM"":9.046168033492354,""v_apical_mV"":-49.92081883486177,""v_basolateral_mV"":-69.52981165470267,""volume_i_pL"":1.3,""volume_l_pL"":0.10271916189531176}","[""cl_i_mM:outside_[47.1,53.1]"",""k_i_mM:outside_[100,160]""]",False,3.206324095117452e-13,[],True,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_H5:B00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_H5,STRICT_NATIVE,1.0,1.0,5.0,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,False,True,False,7.349806527279235e-11,2.150970374037442e-14,7.349806527279235e-15,3.3927329811745276e-26,3.894454203567932e-16,True,True,7.349806527279235e-11,11,0,7.243983191074221e-12,True,"{""cl_i_mM"":25.614669966771814,""cl_l_mM"":141.9386677947328,""k_i_mM"":80.81852872814798,""k_l_mM"":10.468653561166455,""na_i_mM"":20.332704090105178,""na_l_mM"":139.73392432279246,""ph_i"":6.901247082616628,""ph_l"":7.120319411546798,""tic_i_mM"":6.084870101515838,""tic_l_mM"":9.045967548047441,""v_apical_mV"":-49.920456027025224,""v_basolateral_mV"":-69.52954027784628,""volume_i_pL"":1.2999999999999998,""volume_l_pL"":0.10271939540069508}","[""cl_i_mM:outside_[47.1,53.1]"",""k_i_mM:outside_[100,160]""]",False,3.206324095117452e-13,[],True,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_H6.75:B00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_H6.75,STRICT_NATIVE,1.0,1.0,6.75,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,False,True,False,1.7335091695436233e-10,1.8715931582313772e-14,1.7335091695436233e-14,3.877409121342317e-26,4.0419056990259605e-16,True,True,2.4250349991983278e-11,11,0,5.751843445978011e-12,True,"{""cl_i_mM"":25.614327606153033,""cl_l_mM"":141.93546686657152,""k_i_mM"":80.81819681100619,""k_l_mM"":10.46865999591035,""na_i_mM"":20.332649018109553,""na_l_mM"":139.73059877015294,""ph_i"":6.90124561609742,""ph_l"":7.120314995940622,""tic_i_mM"":6.0848435177349955,""tic_l_mM"":9.0458462482039,""v_apical_mV"":-49.92023652017921,""v_basolateral_mV"":-69.529376085932,""volume_i_pL"":1.3,""volume_l_pL"":0.10271953668716494}","[""cl_i_mM:outside_[47.1,53.1]"",""k_i_mM:outside_[100,160]""]",False,3.197442310920451e-13,[],True,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_H8:B00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_H8,STRICT_NATIVE,1.0,1.0,8.0,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,False,True,False,1.3064636178450328e-11,9.375486498264252e-14,1.3064636178450328e-15,9.693522803355793e-27,5.898059818321144e-17,True,True,1.1732151708465643e-11,11,0,4.6636472461614176e-11,True,"{""cl_i_mM"":25.614174752579956,""cl_l_mM"":141.9340377738163,""k_i_mM"":80.81804862072008,""k_l_mM"":10.46866286794742,""na_i_mM"":20.332624429455073,""na_l_mM"":139.72911403773608,""ph_i"":6.901244961339533,""ph_l"":7.120313024524159,""tic_i_mM"":6.0848316487993666,""tic_l_mM"":9.045792091976983,""v_apical_mV"":-49.920138518631816,""v_basolateral_mV"":-69.52930277972783,""volume_i_pL"":1.299999999999995,""volume_l_pL"":0.10271959976881678}","[""cl_i_mM:outside_[47.1,53.1]"",""k_i_mM:outside_[100,160]""]",False,3.197442310920451e-13,[],True,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_HWQ_H2.5:B00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_HWQ_H2.5,STRICT_NATIVE,1.0,1.0,2.5,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,False,True,False,2.5039649173552725e-11,1.8623123876349013e-14,2.5039649173552725e-15,2.261821987449685e-26,2.229119666630197e-16,True,True,2.5039649173552725e-11,11,0,0.0,True,"{""cl_i_mM"":25.615990094427566,""cl_l_mM"":141.95101112974893,""k_i_mM"":80.8198086026501,""k_l_mM"":10.468628723551632,""na_i_mM"":20.332916425148348,""na_l_mM"":139.74674824388535,""ph_i"":6.9012527373279875,""ph_l"":7.120336438322497,""tic_i_mM"":6.084972604948779,""tic_l_mM"":9.046435288062986,""v_apical_mV"":-49.921302480935054,""v_basolateral_mV"":-69.53017340829487,""volume_i_pL"":1.3,""volume_l_pL"":0.10108754026051715}","[""cl_i_mM:outside_[47.1,53.1]"",""k_i_mM:outside_[100,160]""]",False,3.206324095117452e-13,[],True,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_HWQ_H3.5:B00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_HWQ_H3.5,STRICT_NATIVE,1.0,1.0,3.5,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,False,True,False,3.573205099860477e-11,7.190602280271463e-14,3.573205099860477e-15,8.077935669463161e-27,9.194034422677078e-17,True,True,3.573205099860477e-11,11,0,1.4210854715202004e-14,True,"{""cl_i_mM"":25.615235814740643,""cl_l_mM"":141.94395839860564,""k_i_mM"":80.81907731916361,""k_l_mM"":10.468642919955705,""na_i_mM"":20.332795107468463,""na_l_mM"":139.73942091325455,""ph_i"":6.901249506427024,""ph_l"":7.1203267096764575,""tic_i_mM"":6.084914038171229,""tic_l_mM"":9.046168033471046,""v_apical_mV"":-49.920818834851815,""v_basolateral_mV"":-69.52981165470538,""volume_i_pL"":1.2999999999999965,""volume_l_pL"":0.1007769033986604}","[""cl_i_mM:outside_[47.1,53.1]"",""k_i_mM:outside_[100,160]""]",False,3.206324095117452e-13,[],True,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_HWQ_H5:B00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_HWQ_H5,STRICT_NATIVE,1.0,1.0,5.0,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,False,True,False,6.121947566939401e-11,1.8262301393345837e-14,6.121947566939401e-15,2.261821987449685e-26,2.92300905702092e-16,True,True,6.121947566939401e-11,11,0,0.0,True,"{""cl_i_mM"":25.614669966780607,""cl_l_mM"":141.93866779470042,""k_i_mM"":80.8185287281375,""k_l_mM"":10.468653561171118,""na_i_mM"":20.33270409010554,""na_l_mM"":139.7339243228431,""ph_i"":6.901247082615106,""ph_l"":7.120319411540101,""tic_i_mM"":6.084870101519959,""tic_l_mM"":9.045967548024501,""v_apical_mV"":-49.920456027009536,""v_basolateral_mV"":-69.52954027784408,""volume_i_pL"":1.3,""volume_l_pL"":0.10054387908013891}","[""cl_i_mM:outside_[47.1,53.1]"",""k_i_mM:outside_[100,160]""]",False,3.206324095117452e-13,[],True,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_HWQ_H6.75:B00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_HWQ_H6.75,STRICT_NATIVE,1.0,1.0,6.75,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,False,True,False,2.3842798395345977e-10,1.8697716985816015e-14,2.3842798395345977e-14,2.5849394142282115e-26,5.299580219109146e-16,True,True,1.8992619976732072e-10,11,0,5.6274984672199935e-12,True,"{""cl_i_mM"":25.6143276061622,""cl_l_mM"":141.9354668665372,""k_i_mM"":80.8181968109957,""k_l_mM"":10.468659995915342,""na_i_mM"":20.332649018110214,""na_l_mM"":139.73059877020694,""ph_i"":6.901245616095883,""ph_l"":7.120314995933541,""tic_i_mM"":6.084843517739286,""tic_l_mM"":9.045846248179114,""v_apical_mV"":-49.92023652016271,""v_basolateral_mV"":-69.52937608592993,""volume_i_pL"":1.3,""volume_l_pL"":0.10040289432402436}","[""cl_i_mM:outside_[47.1,53.1]"",""k_i_mM:outside_[100,160]""]",False,3.197442310920451e-13,[],True,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_HWQ_H8:B00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_HWQ_H8,STRICT_NATIVE,1.0,1.0,8.0,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,False,True,False,1.4673592202418817e-11,1.857628634249764e-14,1.4673592202418817e-15,4.0389678347315804e-26,5.750608322863116e-16,True,True,1.4673592202418817e-11,11,0,7.105427357601002e-15,True,"{""cl_i_mM"":25.614174752594646,""cl_l_mM"":141.93403777378282,""k_i_mM"":80.81804862068942,""k_l_mM"":10.468662867951865,""na_i_mM"":20.332624429449208,""na_l_mM"":139.72911403778957,""ph_i"":6.9012449613356255,""ph_l"":7.120313024513659,""tic_i_mM"":6.084831648807217,""tic_l_mM"":9.045792091952524,""v_apical_mV"":-49.92013851860944,""v_basolateral_mV"":-69.52930277971944,""volume_i_pL"":1.3,""volume_l_pL"":0.100339949971102}","[""cl_i_mM:outside_[47.1,53.1]"",""k_i_mM:outside_[100,160]""]",False,3.197442310920451e-13,[],True,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H1:B00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H1,STRICT_NATIVE,1.0,2.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,2.1933409949381755e-12,2.914335439641036e-16,2.1933409949381755e-16,2.908056841006738e-26,2.5760643618255585e-16,True,True,1.362842130814279e-12,11,0,1.0658141036401503e-14,True,"{""cl_i_mM"":24.535993589251426,""cl_l_mM"":142.5519964429054,""k_i_mM"":90.50008625915711,""k_l_mM"":10.757620095125342,""na_i_mM"":10.491374203470631,""na_l_mM"":139.51143723009184,""ph_i"":6.940819570912383,""ph_l"":7.100789234813427,""tic_i_mM"":6.467065425540272,""tic_l_mM"":8.481469928036903,""v_apical_mV"":-51.56789738426307,""v_basolateral_mV"":-72.7680643568654,""volume_i_pL"":1.3,""volume_l_pL"":0.1029917290569783}","[""cl_i_mM:outside_[47.1,53.1]"",""k_i_mM:outside_[100,160]""]",False,1.4210854715202004e-14,[],True,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H2.5:B00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H2.5,STRICT_NATIVE,1.0,2.0,2.5,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,False,True,False,4.7663695906807746e-11,2.220446049250313e-16,4.7663695906807746e-15,1.7771458472818954e-26,3.712308238590367e-16,True,True,4.7663695906807746e-11,11,0,7.105427357601002e-15,True,"{""cl_i_mM"":24.531187429321612,""cl_l_mM"":142.510938380374,""k_i_mM"":90.49479221615736,""k_l_mM"":10.757460280307093,""na_i_mM"":10.491110782593948,""na_l_mM"":139.46935369859523,""ph_i"":6.940794670214967,""ph_l"":7.100744743685319,""tic_i_mM"":6.46662964834615,""tic_l_mM"":8.480246655132222,""v_apical_mV"":-51.56564810524735,""v_basolateral_mV"":-72.76593528143603,""volume_i_pL"":1.3,""volume_l_pL"":0.10299352570426723}","[""cl_i_mM:outside_[47.1,53.1]"",""k_i_mM:outside_[100,160]""]",False,1.4210854715202004e-14,[],True,True
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H3.5:B00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H3.5,STRICT_NATIVE,1.0,2.0,3.5,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,False,True,False,3.7795287732844685e-12,2.636779683484747e-16,3.7795287732844685e-16,1.454028420503369e-26,1.448494102440634e-16,True,True,3.7795287732844685e-12,11,0,1.3145040611561853e-13,True,"{""cl_i_mM"":24.530271190573167,""cl_l_mM"":142.50311223269898,""k_i_mM"":90.4937829635475,""k_l_mM"":10.757429765981737,""na_i_mM"":10.491060556078455,""na_l_mM"":139.46133211033464,""ph_i"":6.940789922704826,""ph_l"":7.100736262179344,""tic_i_mM"":6.466546565139861,""tic_l_mM"":8.480013456365388,""v_apical_mV"":-51.56521937089156,""v_basolateral_mV"":-72.76552940427612,""volume_i_pL"":1.3,""volume_l_pL"":0.10299386831165405}","[""cl_i_mM:outside_[47.1,53.1]"",""k_i_mM:outside_[100,160]""]",False,1.4210854715202004e-14,[],True,True
