alk_i_fmol,alk_l_fmol,apical_current_fmol_charge_s,basolateral_current_fmol_charge_s,cl_i_fmol,cl_l_fmol,include_in_rhs_sum,k_i_fmol,k_l_fmol,na_i_fmol,na_l_fmol,pathway,root_id,tic_i_fmol,tic_l_fmol,volume_i_pL,volume_l_pL
0.0,0.0,0.0,0.10332964528104029,0.0,0.0,True,0.20665929056208057,0.0,-0.30998893584312087,0.0,pump_basolateral,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,0.0,0.0,0.0,0.0
0.0,0.0,0.04358319888147128,0.0,0.0,0.0,True,-0.04358319888147128,0.04358319888147128,0.0,0.0,K_apical,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.11558846453911106,0.0,0.0,True,-0.11558846453911106,0.0,0.0,0.0,K_basolateral,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,0.0,0.0,0.0,0.0
0.0,0.0,-0.2692670175685662,0.0,-0.2692670175685662,0.2692670175685662,True,0.0,0.0,0.0,0.0,CaCC,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,0.0,0.0,0.0,0.0
0.0,0.0,0.12334804744732351,-0.12334804744732351,0.0,0.0,True,0.0,0.0,0.0,0.12334804744732351,paracellular_Na,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,0.0,0.0,0.0,0.0
0.0,0.0,-0.002970475074970236,0.002970475074970236,0.0,0.0,True,0.0,-0.002970475074970236,0.0,0.0,paracellular_K,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,0.0,0.0,0.0,0.0
0.0,0.0,0.10346130420061767,-0.10346130420061767,0.0,-0.10346130420061767,True,0.0,0.0,0.0,0.0,paracellular_Cl,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,0.0,0.0,0.0,0.0
0.0,0.004920766752819712,-0.004920766752819712,0.004920766752819712,0.0,0.0,True,0.0,0.0,0.0,0.0,paracellular_HCO3,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,0.0,0.004920766752819712,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,CO2_basolateral,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,0.007638360969504345,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,CO2_apical,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,-0.0008241949576090547,0.0008241949576090547,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,water,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,0.0,0.0,1.2674323396355547e-15,1.2815269678778662e-16
0.0,-0.004920766752818007,0.0,0.0,0.0,-0.16580571336794894,True,0.0,-0.027081306072612808,0.0,-0.14364517404815413,lumen_outflow,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,0.0,-0.005744961710429434,0.0,0.0
0.13380792504258354,0.0,0.0,0.0,-0.06690396252129177,0.0,True,0.0,0.0,0.06690396252129177,0.0,AE4_Na_branch,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,0.13380792504258354,0.0,0.0,0.0
-0.1425947322573213,0.0,0.0,0.0,0.07129736612866065,0.0,True,-0.07129736612866065,0.0,0.0,0.0,AE4_K_branch,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,-0.1425947322573213,0.0,0.0,0.0
-0.008786807214737763,0.0,0.0,0.0,0.0043934036073688815,0.0,False,-0.07129736612866065,0.0,0.06690396252129177,0.0,AE4_total,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,-0.008786807214737763,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.23693200329168598,0.0,True,0.11846600164584299,0.0,0.11846600164584299,0.0,NKCC1,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,0.0,0.0,0.0,0.0
0.0018582204249246942,0.0,0.0,0.0,-0.0018582204249246942,0.0,True,0.0,0.0,0.0,0.0,AE2,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,0.0018582204249246942,0.0,0.0,0.0
0.006928586788985316,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.006928586788985316,0.0,NHE1,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,0.0,0.0,0.0,0.0
0.0,0.0,0.00393270044695592,0.0,0.0,0.0,True,0.00786540089391184,-0.00786540089391184,-0.01179810134086776,0.01179810134086776,pump_apical,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.060166816538507105,0.0,0.0,True,0.12033363307701421,0.0,-0.1805004496155213,0.0,pump_basolateral,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,0.0,0.0,0.0,0.0
0.0,0.0,0.02857955580947515,0.0,0.0,0.0,True,-0.02857955580947515,0.02857955580947515,0.0,0.0,K_apical,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.14678811367891878,0.0,0.0,True,-0.14678811367891878,0.0,0.0,0.0,K_basolateral,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,0.0,0.0,0.0,0.0
0.0,0.0,-0.2394671864738571,0.0,-0.2394671864738571,0.2394671864738571,True,0.0,0.0,0.0,0.0,CaCC,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,0.0,0.0,0.0,0.0
0.0,0.0,0.11477697136743317,-0.11477697136743317,0.0,0.0,True,0.0,0.0,0.0,0.11477697136743317,paracellular_Na,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,0.0,0.0,0.0,0.0
0.0,0.0,-0.001440608814920423,0.001440608814920423,0.0,0.0,True,0.0,-0.001440608814920423,0.0,0.0,paracellular_K,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,0.0,0.0,0.0,0.0
0.0,0.0,0.09823803058173153,-0.09823803058173153,0.0,-0.09823803058173153,True,0.0,0.0,0.0,0.0,paracellular_Cl,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,0.0,0.0,0.0,0.0
0.0,0.004619462916818437,-0.004619462916818437,0.004619462916818437,0.0,0.0,True,0.0,0.0,0.0,0.0,paracellular_HCO3,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,0.0,0.004619462916818437,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,CO2_basolateral,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,0.007642920454804145,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,CO2_apical,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,-0.0007143336649475673,0.0007143336649475673,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,water,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,0.0,0.0,1.023053169957322e-15,5.224770269207646e-16
0.0,-0.004619462916930953,0.0,0.0,0.0,-0.14122915589208893,True,0.0,-0.019273546100681598,0.0,-0.1265750727083383,lumen_outflow,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,0.0,-0.00533379658172795,0.0,0.0
0.37919385806659783,0.0,0.0,0.0,-0.18959692903329892,0.0,True,0.0,0.0,0.18959692903329892,0.0,AE4_Na_branch,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,0.37919385806659783,0.0,0.0,0.0
-0.38681452943265865,0.0,0.0,0.0,0.19340726471632932,0.0,True,-0.19340726471632932,0.0,0.0,0.0,AE4_K_branch,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,-0.38681452943265865,0.0,0.0,0.0
-0.007620671366060816,0.0,0.0,0.0,0.003810335683030408,0.0,False,-0.19340726471632932,0.0,0.18959692903329892,0.0,AE4_total,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,-0.007620671366060816,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2698217358649065,0.0,True,0.13491086793245324,0.0,0.13491086793245324,0.0,NKCC1,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,0.0,0.0,0.0,0.0
0.0008069417951530902,0.0,0.0,0.0,-0.0008069417951530902,0.0,True,0.0,0.0,0.0,0.0,AE2,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,0.0008069417951530902,0.0,0.0,0.0
0.0068137295705898646,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0068137295705898646,0.0,NHE1,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,0.0,0.0,0.0,0.0
0.0,0.0,0.006775493233126851,0.0,0.0,0.0,True,0.013550986466253702,-0.013550986466253702,-0.02032647969938055,0.02032647969938055,pump_apical,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.10366501561235505,0.0,0.0,True,0.2073300312247101,0.0,-0.31099504683706514,0.0,pump_basolateral,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,0.0,0.0,0.0,0.0
0.0,0.0,0.03517704149548882,0.0,0.0,0.0,True,-0.03517704149548882,0.03517704149548882,0.0,0.0,K_apical,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.12720757941171126,0.0,0.0,True,-0.12720757941171126,0.0,0.0,0.0,K_basolateral,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,0.0,0.0,0.0,0.0
0.0,0.0,-0.2728251297526822,0.0,-0.2728251297526822,0.2728251297526822,True,0.0,0.0,0.0,0.0,CaCC,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,0.0,0.0,0.0,0.0
0.0,0.0,0.12651391515027452,-0.12651391515027452,0.0,0.0,True,0.0,0.0,0.0,0.12651391515027452,paracellular_Na,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,0.0,0.0,0.0,0.0
0.0,0.0,0.0005989876699774875,-0.0005989876699774875,0.0,0.0,True,0.0,0.0005989876699774875,0.0,0.0,paracellular_K,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,0.0,0.0,0.0,0.0
0.0,0.0,0.1083974539006197,-0.1083974539006197,0.0,-0.1083974539006197,True,0.0,0.0,0.0,0.0,paracellular_Cl,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,0.0,0.0,0.0,0.0
0.0,0.00463776169680549,-0.00463776169680549,0.00463776169680549,0.0,0.0,True,0.0,0.0,0.0,0.0,paracellular_HCO3,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,0.0,0.00463776169680549,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,CO2_basolateral,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,0.007631252422760533,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,CO2_apical,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,-0.0008175228518372557,0.0008175228518372557,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,water,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,0.0,0.0,8.265957363029486e-16,1.6740081543176188e-16
0.0,-0.004637761696846652,0.0,0.0,0.0,-0.1644276758520491,True,0.0,-0.022225042699227114,0.0,-0.14684039484966863,lumen_outflow,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,0.0,-0.0054552845486284295,0.0,0.0
0.13403616242488348,0.0,0.0,0.0,-0.06701808121244174,0.0,True,0.0,0.0,0.06701808121244174,0.0,AE4_Na_branch,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,0.13403616242488348,0.0,0.0,0.0
-0.14282498724381906,0.0,0.0,0.0,0.07141249362190953,0.0,True,-0.07141249362190953,0.0,0.0,0.0,AE4_K_branch,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,-0.14282498724381906,0.0,0.0,0.0
-0.008788824818935587,0.0,0.0,0.0,0.004394412409467793,0.0,False,-0.07141249362190953,0.0,0.06701808121244174,0.0,AE4_total,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,-0.008788824818935587,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.23689675870629107,0.0,True,0.11844837935314553,0.0,0.11844837935314553,0.0,NKCC1,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,0.0,0.0,0.0,0.0
0.0018594864525171612,0.0,0.0,0.0,-0.0018594864525171612,0.0,True,0.0,0.0,0.0,0.0,AE2,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,0.0018594864525171612,0.0,0.0,0.0
0.006929338366236136,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.006929338366236136,0.0,NHE1,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,0.0,0.0,0.0,0.0
0.0,0.0,0.005189334822609989,0.0,0.0,0.0,True,0.010378669645219978,-0.010378669645219978,-0.015568004467829967,0.015568004467829967,pump_apical,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.05894259815468425,0.0,0.0,True,0.1178851963093685,0.0,-0.17682779446405275,0.0,pump_basolateral,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,0.0,0.0,0.0,0.0
0.0,0.0,0.03460766171668411,0.0,0.0,0.0,True,-0.03460766171668411,0.03460766171668411,0.0,0.0,K_apical,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.14069208996920343,0.0,0.0,True,-0.14069208996920343,0.0,0.0,0.0,K_basolateral,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,0.0,0.0,0.0,0.0
0.0,0.0,-0.23943168466318143,0.0,-0.23943168466318143,0.23943168466318143,True,0.0,0.0,0.0,0.0,CaCC,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,0.0,0.0,0.0,0.0
0.0,0.0,0.11224921692794006,-0.11224921692794006,0.0,0.0,True,0.0,0.0,0.0,0.11224921692794006,paracellular_Na,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,0.0,0.0,0.0,0.0
0.0,0.0,-0.0030393471055851513,0.0030393471055851513,0.0,0.0,True,0.0,-0.0030393471055851513,0.0,0.0,paracellular_K,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,0.0,0.0,0.0,0.0
0.0,0.0,0.09526810830398745,-0.09526810830398745,0.0,-0.09526810830398745,True,0.0,0.0,0.0,0.0,paracellular_Cl,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,0.0,0.0,0.0,0.0
0.0,0.0048432900024545505,-0.0048432900024545505,0.0048432900024545505,0.0,0.0,True,0.0,0.0,0.0,0.0,paracellular_HCO3,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,0.0,0.0048432900024545505,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,CO2_basolateral,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,0.007656992226464623,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,CO2_apical,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,-0.0007276538600366156,0.0007276538600366156,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,water,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,0.0,0.0,-2.308266425221639e-16,-3.701466216865512e-16
0.0,-0.004843290002479361,0.0,0.0,0.0,-0.1441635763591861,True,0.0,-0.021189644965887405,0.0,-0.12781722139577806,lumen_outflow,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,0.0,-0.005570943862482792,0.0,0.0
0.37838243452716763,0.0,0.0,0.0,-0.18919121726358382,0.0,True,0.0,0.0,0.18919121726358382,0.0,AE4_Na_branch,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,0.37838243452716763,0.0,0.0,0.0
-0.38599578899747916,0.0,0.0,0.0,0.19299789449873958,0.0,True,-0.19299789449873958,0.0,0.0,0.0,AE4_K_branch,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,-0.38599578899747916,0.0,0.0,0.0
-0.0076133544703115286,0.0,0.0,0.0,0.0038066772351557643,0.0,False,-0.19299789449873958,0.0,0.18919121726358382,0.0,AE4_total,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,-0.0076133544703115286,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2724695384114197,0.0,True,0.13623476920570984,0.0,0.13623476920570984,0.0,NKCC1,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,0.0,0.0,0.0,0.0
0.0008003304972374787,0.0,0.0,0.0,-0.0008003304972374787,0.0,True,0.0,0.0,0.0,0.0,AE2,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,0.0008003304972374787,0.0,0.0,0.0
0.006813023973502419,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.006813023973502419,0.0,NHE1,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,0.0,0.0,0.0,0.0
0.0,0.0,0.008960444046829365,0.0,0.0,0.0,True,0.01792088809365873,-0.01792088809365873,-0.026881332140488094,0.026881332140488094,pump_apical,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.1017858927673894,0.0,0.0,True,0.2035717855347788,0.0,-0.3053576783021682,0.0,pump_basolateral,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,0.0,0.0,0.0,0.0
0.0,0.0,0.043583161798970725,0.0,0.0,0.0,True,-0.043583161798970725,0.043583161798970725,0.0,0.0,K_apical,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.12114638653628512,0.0,0.0,True,-0.12114638653628512,0.0,0.0,0.0,K_basolateral,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,0.0,0.0,0.0,0.0
0.0,0.0,-0.27547588514947446,0.0,-0.27547588514947446,0.27547588514947446,True,0.0,0.0,0.0,0.0,CaCC,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,0.0,0.0,0.0,0.0
0.0,0.0,0.1236383892259377,-0.1236383892259377,0.0,0.0,True,0.0,0.0,0.0,0.1236383892259377,paracellular_Na,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,0.0,0.0,0.0,0.0
0.0,0.0,-0.0009863455637854966,0.0009863455637854966,0.0,0.0,True,0.0,-0.0009863455637854966,0.0,0.0,paracellular_K,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,0.0,0.0,0.0,0.0
0.0,0.0,0.10520593615124224,-0.10520593615124224,0.0,-0.10520593615124224,True,0.0,0.0,0.0,0.0,paracellular_Cl,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,0.0,0.0,0.0,0.0
0.0,0.004925700509719926,-0.004925700509719926,0.004925700509719926,0.0,0.0,True,0.0,0.0,0.0,0.0,paracellular_HCO3,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,0.0,0.004925700509719926,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,CO2_basolateral,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,0.007655694511278332,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,CO2_apical,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,-0.0008426705382254585,0.0008426705382254585,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,water,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,0.0,0.0,-8.903468240450962e-16,6.765421556309548e-17
0.0,-0.004925700509664239,0.0,0.0,0.0,-0.17026994899825063,True,0.0,-0.024675928141506927,0.0,-0.15051972136640795,lumen_outflow,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,0.0,-0.005768371047964583,0.0,0.0
