variant_id,candidate_id,na_capacity_fraction,k_capacity_fraction,equilibrium_constant,saturation_strength,bath_hco3_mM,grid_axis,activity_scale,unit_contribution,fitted_contribution,calibration_residual,calibration_l2_error,calibration_max_abs_error,wt_baseline_closure_error,wt_baseline_admissible,assay_admissible,energetic_bias_source_supported,coherent_fixed_chassis_bath,fully_source_supported,knockout_target_read_by_calibrator,simulation_status,ae4_ko_endpoint_flow_ratio,ae4_ko_integrated_flow_ratio,wt_endpoint_flow
R2_0192_C7_123_fNa1_Keq100_sat1_B21,C7_123,1.0,0.0,100.0,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[0.7040154444347255, -0.0, -0.35200772221736276, 1.0560231666520883]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,False,False,True,False,False,not_run_round2_closure_localization,,,
R2_0193_C7_213_fNa0_Keq0.01_sat1_B21,C7_213,0.0,1.0,0.01,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[0.0, 2.7958786581055377, -5.591757316211075, 8.387635974316613]","[0.0, 0.0, -0.0, 0.0]","[0.03888333867647999, 0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,False,False,True,False,False,not_run_round2_closure_localization,,,
R2_0194_C7_213_fNa0_Keq0.1_sat1_B21,C7_213,0.0,1.0,0.1,1.0,21.0,Na_K_capacity_x_equilibrium,0.7656812806022744,"[0.0, -0.02901866773443524, 0.05803733546887048, -0.08705600320330573]","[0.0, -0.022219050672274275, 0.04443810134454855, -0.06665715201682283]","[0.03888333867647999, -0.022219050672274275, 0.0055547626680685636, 0.011109525336137141]",0.046474478812567416,0.03888333867647999,0.0013548201611623743,False,False,False,True,False,False,not_run_round2_closure_localization,,,
R2_0195_C7_213_fNa0_Keq1_sat1_B21,C7_213,0.0,1.0,1.0,1.0,21.0,Na_K_capacity_x_equilibrium,0.00767015166455464,"[0.0, -2.8968202512804426, 5.793640502560885, -8.690460753841329]","[0.0, -0.022219050672274275, 0.04443810134454855, -0.06665715201682283]","[0.03888333867647999, -0.022219050672274275, 0.0055547626680685636, 0.011109525336137141]",0.046474478812567416,0.03888333867647999,0.0013548201611623743,False,False,True,True,False,False,not_run_round2_closure_localization,,,
R2_0196_C7_213_fNa0_Keq10_sat1_B21,C7_213,0.0,1.0,10.0,1.0,21.0,Na_K_capacity_x_equilibrium,0.0022113819199810884,"[0.0, -10.047586295027815, 20.09517259005563, -30.142758885083445]","[0.0, -0.02221905067227428, 0.04443810134454856, -0.06665715201682285]","[0.03888333867647999, -0.02221905067227428, 0.0055547626680685705, 0.011109525336137127]",0.046474478812567416,0.03888333867647999,0.0013548201611623743,False,False,False,True,False,False,not_run_round2_closure_localization,,,
R2_0197_C7_213_fNa0_Keq100_sat1_B21,C7_213,0.0,1.0,100.0,1.0,21.0,Na_K_capacity_x_equilibrium,0.0006931807206656056,"[-0.0, -32.05376319603799, 64.10752639207598, -96.16128958811397]","[-0.0, -0.02221905067227428, 0.04443810134454856, -0.06665715201682285]","[0.03888333867647999, -0.02221905067227428, 0.0055547626680685705, 0.011109525336137127]",0.046474478812567416,0.03888333867647999,0.0013548201611623743,False,False,False,True,False,False,not_run_round2_closure_localization,,,
R2_0198_C7_213_fNa0.25_Keq0.01_sat1_B21,C7_213,0.25,0.75,0.01,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[8.772903419075089, 2.096908993579153, -21.739624825308482, 32.60943723796272]","[0.0, 0.0, -0.0, 0.0]","[0.03888333867647999, 0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0199_C7_213_fNa0.25_Keq0.1_sat1_B21,C7_213,0.25,0.75,0.1,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[2.753976233332507, -0.02176400080082643, -5.46442446506336, 8.196636697595041]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0200_C7_213_fNa0.25_Keq1_sat1_B21,C7_213,0.25,0.75,1.0,1.0,21.0,Na_K_capacity_x_equilibrium,0.013283698485749628,"[0.8068178521571508, -2.172615188460332, 2.731594672606363, -4.097392008909544]","[0.010717525080975713, -0.02886036508906716, 0.036285680016182896, -0.05442852002427434]","[0.0496008637574557, -0.02886036508906716, -0.0025976586602970905, 0.023338157328685633]",0.06200470769686628,0.0496008637574557,0.0017282530908130959,False,True,True,True,False,False,not_run_round2_closure_localization,,,
R2_0201_C7_213_fNa0.25_Keq10_sat1_B21,C7_213,0.25,0.75,10.0,1.0,21.0,Na_K_capacity_x_equilibrium,0.002963612881115033,"[0.052544043339246296, -7.535689721270861, 14.96629135586323, -22.449437033794844]","[0.00015572020366605687, -0.022332867126044476, 0.044354293844756844, -0.06653144076713526]","[0.03903905888014604, -0.022332867126044476, 0.005470955168276857, 0.011235236585824718]",0.04667940620776808,0.03903905888014604,0.0013602459522308779,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0202_C7_213_fNa0.25_Keq100_sat1_B21,C7_213,0.25,0.75,100.0,1.0,21.0,Na_K_capacity_x_equilibrium,0.000906900524314154,"[-0.6240431122878699, -24.040322397028493, 49.32873101863272, -73.99309652794909]","[-0.0005659450257285057, -0.02180218098654644, 0.04473625202454989, -0.06710437803682484]","[0.03831739365075148, -0.02180218098654644, 0.0058529133480699005, 0.010662299316135132]",0.04573290908441805,0.03831739365075148,0.0013351008222868166,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0203_C7_213_fNa0.48387097_Keq0.01_sat1_B21,C7_213,0.48387096774193544,0.5161290322580645,0.01,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[16.979813069177588, 1.443034146118987, -36.84569443059315, 55.26854164588973]","[0.0, 0.0, -0.0, 0.0]","[0.03888333867647999, 0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0204_C7_213_fNa0.48387097_Keq0.1_sat1_B21,C7_213,0.48387096774193544,0.5161290322580645,0.1,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[5.330276580643561, -0.014977376895192381, -10.630598407496738, 15.945897611245107]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0205_C7_213_fNa0.48387097_Keq1_sat1_B21,C7_213,0.48387096774193544,0.5161290322580645,1.0,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[1.5615829396590015, -1.495133032918938, -0.13289981348012692, 0.19934972022019037]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,True,True,False,False,not_run_round2_closure_localization,,,
R2_0206_C7_213_fNa0.48387097_Keq10_sat1_B21,C7_213,0.48387096774193544,0.5161290322580645,10.0,1.0,21.0,Na_K_capacity_x_equilibrium,0.004346659650207234,"[0.10169814839854122, -5.185850990982098, 10.168305685167113, -15.252458527750669]","[0.0004420472381447265, -0.02254112925448908, 0.044198164032688704, -0.06629724604903306]","[0.039325385914624714, -0.02254112925448908, 0.0053148253562087175, 0.011469431303926914]",0.047057238639812315,0.039325385914624714,0.0013702225039548734,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0207_C7_213_fNa0.48387097_Keq100_sat1_B21,C7_213,0.48387096774193544,0.5161290322580645,100.0,1.0,21.0,Na_K_capacity_x_equilibrium,0.0012738420309272495,"[-1.2078253786216835, -16.543877778600255, 35.50340631444388, -53.25510947166582]","[-0.0015385787333089195, -0.021074286868904342, 0.04522573120442653, -0.06783859680663978]","[0.03734475994317107, -0.021074286868904342, 0.006342392527946543, 0.00992808054632019]",0.044469645698596724,0.03734475994317107,0.0013012111460645025,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0208_C7_213_fNa0.5_Keq0.01_sat1_B21,C7_213,0.5,0.5,0.01,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[17.545806838150177, 1.3979393290527689, -37.88749233440589, 56.83123850160884]","[0.0, 0.0, -0.0, 0.0]","[0.03888333867647999, 0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0209_C7_213_fNa0.5_Keq0.1_sat1_B21,C7_213,0.5,0.5,0.1,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[5.507952466665014, -0.01450933386721762, -10.986886265595592, 16.480329398393387]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0210_C7_213_fNa0.5_Keq1_sat1_B21,C7_213,0.5,0.5,1.0,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[1.6136357043143017, -1.4484101256402213, -0.3304511573481608, 0.49567673602224116]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,True,True,False,False,not_run_round2_closure_localization,,,
R2_0211_C7_213_fNa0.5_Keq10_sat1_B21,C7_213,0.5,0.5,10.0,1.0,21.0,Na_K_capacity_x_equilibrium,0.004491191637031949,"[0.10508808667849259, -5.023793147513907, 9.83741012167083, -14.756115182506246]","[0.0004719707360421345, -0.022562817770292874, 0.04418169406850148, -0.06627254110275223]","[0.03935530941252212, -0.022562817770292874, 0.005298355392021496, 0.011494136250207745]",0.04709680310476815,0.03935530941252212,0.0013712651345436334,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0212_C7_213_fNa0.5_Keq100_sat1_B21,C7_213,0.5,0.5,100.0,1.0,21.0,Na_K_capacity_x_equilibrium,0.001310362320305482,"[-1.2480862245757398, -16.026881598018996, 34.54993564518947, -51.82490346778421]","[-0.0016354451611763753, -0.021001021758041402, 0.04527293383843556, -0.06790940075765334]","[0.03724789351530361, -0.021001021758041402, 0.006389595161955572, 0.009857276595306635]",0.04434457480255269,0.03724789351530361,0.0012978360092050093,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0213_C7_213_fNa0.75_Keq0.01_sat1_B21,C7_213,0.75,0.25,0.01,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[26.318710257225266, 0.6989696645263844, -54.0353598435033, 81.05303976525495]","[0.0, 0.0, -0.0, 0.0]","[0.03888333867647999, 0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0214_C7_213_fNa0.75_Keq0.1_sat1_B21,C7_213,0.75,0.25,0.1,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[8.26192869999752, -0.00725466693360881, -16.509348066127824, 24.764022099191735]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0215_C7_213_fNa0.75_Keq1_sat1_B21,C7_213,0.75,0.25,1.0,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[2.4204535564714527, -0.7242050628201107, -3.392496987302684, 5.088745480954026]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,True,True,False,False,not_run_round2_closure_localization,,,
R2_0216_C7_213_fNa0.75_Keq10_sat1_B21,C7_213,0.75,0.25,10.0,1.0,21.0,Na_K_capacity_x_equilibrium,0.009264252130386723,"[0.1576321300177389, -2.5118965737569536, 4.70852888747843, -7.0627933312176445]","[0.0014603437963342345, -0.023270843184738967, 0.043620998776809465, -0.06543149816521421]","[0.040343682472814224, -0.023270843184738967, 0.0047376601003294785, 0.012335179187745765]",0.04841226008787464,0.040343682472814224,0.0014057032202680968,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0217_C7_213_fNa0.75_Keq100_sat1_B21,C7_213,0.75,0.25,100.0,1.0,21.0,Na_K_capacity_x_equilibrium,0.0023524218659804327,"[-1.8721293368636096, -8.013440799009498, 19.771140271746216, -29.65671040761932]","[-0.004404037987981403, -0.018850993357329652, 0.04651006269062211, -0.06976509403593316]","[0.03447930068849858, -0.018850993357329652, 0.007626724014142126, 0.008001583317026814]",0.040821249139304884,0.03447930068849858,0.0012013693601874125,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0218_C7_213_fNa1_Keq0.01_sat1_B21,C7_213,1.0,0.0,0.01,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[35.091613676300355, 0.0, -70.18322735260071, 105.27484102890106]","[0.0, 0.0, -0.0, 0.0]","[0.03888333867647999, 0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,False,False,True,False,False,not_run_round2_closure_localization,,,
R2_0219_C7_213_fNa1_Keq0.1_sat1_B21,C7_213,1.0,0.0,0.1,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[11.015904933330027, -0.0, -22.031809866660055, 33.04771479999008]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,False,False,True,False,False,not_run_round2_closure_localization,,,
R2_0220_C7_213_fNa1_Keq1_sat1_B21,C7_213,1.0,0.0,1.0,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[3.2272714086286034, -0.0, -6.454542817257207, 9.68181422588581]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,False,True,True,False,False,not_run_round2_closure_localization,,,
R2_0221_C7_213_fNa1_Keq10_sat1_B21,C7_213,1.0,0.0,10.0,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[0.21017617335698519, -0.0, -0.42035234671397037, 0.6305285200709556]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,False,False,True,False,False,not_run_round2_closure_localization,,,
R2_0222_C7_213_fNa1_Keq100_sat1_B21,C7_213,1.0,0.0,100.0,1.0,21.0,Na_K_capacity_x_equilibrium,0.010013904293673928,"[-2.4961724491514796, -0.0, 4.992344898302959, -7.488517347454438]","[-0.024996432006308567, -0.0, 0.049992864012617134, -0.07498929601892569]","[0.01388690667017142, -0.0, 0.011109525336137148, 0.0027773813340342818]",0.017999488246474307,0.01388690667017142,0.00048386434212723266,False,False,False,True,False,False,not_run_round2_closure_localization,,,
R2_0223_C8_112_MA_fNa0_Keq0.01_sat1_B21,C8_112_MA,0.0,1.0,0.01,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[0.0, 1045530.0, -1045530.0, 2091060.0]","[0.0, 0.0, -0.0, 0.0]","[0.03888333867647999, 0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,False,False,True,False,False,not_run_round2_closure_localization,,,
R2_0224_C8_112_MA_fNa0_Keq0.1_sat1_B21,C8_112_MA,0.0,1.0,0.1,1.0,21.0,Na_K_capacity_x_equilibrium,1.6381549860031129e-06,"[0.0, -19780.046764353232, 19780.046764353232, -39560.093528706464]","[0.0, -0.03240278223039999, 0.03240278223039999, -0.06480556446079998]","[0.03888333867647999, -0.03240278223039999, -0.006480556446079998, 0.012961112892159996]",0.052648289451365037,0.03888333867647999,0.0013548201611623743,False,False,False,True,False,False,not_run_round2_closure_localization,,,
R2_0225_C8_112_MA_fNa0_Keq1_sat1_B21,C8_112_MA,0.0,1.0,1.0,1.0,21.0,Na_K_capacity_x_equilibrium,2.90781338021331e-08,"[0.0, -1114335.0, 1114335.0, -2228670.0]","[0.0, -0.03240278223039999, 0.03240278223039999, -0.06480556446079998]","[0.03888333867647999, -0.03240278223039999, -0.006480556446079998, 0.012961112892159996]",0.052648289451365037,0.03888333867647999,0.0013548201611623743,False,False,True,True,False,False,not_run_round2_closure_localization,,,
R2_0226_C8_112_MA_fNa0_Keq10_sat1_B21,C8_112_MA,0.0,1.0,10.0,1.0,21.0,Na_K_capacity_x_equilibrium,8.402251748299204e-09,"[0.0, -3856440.2973237513, 3856440.2973237513, -7712880.5946475025]","[0.0, -0.03240278223039999, 0.03240278223039999, -0.06480556446079998]","[0.03888333867647999, -0.03240278223039999, -0.006480556446079998, 0.012961112892159996]",0.052648289451365037,0.03888333867647999,0.0013548201611623743,False,False,False,True,False,False,not_run_round2_closure_localization,,,
R2_0227_C8_112_MA_fNa0_Keq100_sat1_B21,C8_112_MA,0.0,1.0,100.0,1.0,21.0,Na_K_capacity_x_equilibrium,2.634305396394977e-09,"[-0.0, -12300313.5, 12300313.5, -24600627.0]","[-0.0, -0.03240278223039998, 0.03240278223039998, -0.06480556446079996]","[0.03888333867647999, -0.03240278223039998, -0.006480556446080005, 0.01296111289216001]",0.052648289451365037,0.03888333867647999,0.0013548201611623743,False,False,False,True,False,False,not_run_round2_closure_localization,,,
R2_0228_C8_112_MA_fNa0.25_Keq0.01_sat1_B21,C8_112_MA,0.25,0.75,0.01,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[7722112.499999998, 784147.5, -8506259.999999998, 17012519.999999996]","[0.0, 0.0, -0.0, 0.0]","[0.03888333867647999, 0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0229_C8_112_MA_fNa0.25_Keq0.1_sat1_B21,C8_112_MA,0.25,0.75,0.1,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[2423696.0898594526, -14835.035073264924, -2408861.0547861876, 4817722.109572375]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0230_C8_112_MA_fNa0.25_Keq1_sat1_B21,C8_112_MA,0.25,0.75,1.0,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[708727.4999999999, -835751.25, 127023.75000000012, -254047.50000000023]","[0.0, -0.0, 0.0, -0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,True,True,False,False,not_run_round2_closure_localization,,,
R2_0231_C8_112_MA_fNa0.25_Keq10_sat1_B21,C8_112_MA,0.25,0.75,10.0,1.0,21.0,Na_K_capacity_x_equilibrium,1.1277682596063509e-08,"[41616.36457723085, -2892330.222992813, 2850713.858415582, -5701427.716831164]","[0.00046933615050407025, -0.03261878221791454, 0.032149446067410464, -0.06429889213482093]","[0.039352674826984055, -0.03261878221791454, -0.006733892609069522, 0.013467785218139045]",0.053285500070567864,0.039352674826984055,0.0013711733371381258,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0232_C8_112_MA_fNa0.25_Keq100_sat1_B21,C8_112_MA,0.25,0.75,100.0,1.0,21.0,Na_K_capacity_x_equilibrium,3.4099032954212023e-09,"[-563964.75, -9225235.125, 9789199.875, -19578399.75]","[-0.0019230652595263946, -0.03145715965377293, 0.033380224913299325, -0.06676044982659865]","[0.03696027341695359, -0.03145715965377293, -0.0055031137631806615, 0.011006227526361323]",0.05007031066401993,0.03696027341695359,0.001287814402990723,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0233_C8_112_MA_fNa0.48387097_Keq0.01_sat1_B21,C8_112_MA,0.48387096774193544,0.5161290322580645,0.01,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[14946024.193548381, 539628.3870967742, -15485652.580645155, 30971305.16129031]","[0.0, 0.0, -0.0, 0.0]","[0.03888333867647999, 0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
