mechanism_id,scenario,activity_scale,calibration_mode,solver_success,solver_message,solver_nfev,solver_cost,solver_optimality,active_bound_count,initial_start_count,initial_start_seed,converged_root_count,distinct_converged_root_count,state,max_abs_raw_rhs,pH_i,cell_volume_pL,cl_i_mM,cl_target_z,pH_target_z,na_i_minus_published_mM,k_i_minus_published_mM,hco3_i_minus_published_mM,volume_minus_published_pL,quantified_rest_gate_pass,knockout_flow_target_read_by_solver,non_ae4_chassis_fingerprint,failure_reason,core_candidate_id,reference_volume_capacity,log10_capacity_offset,capacity_gate_margin,capacity_gate_pass,profile_kind,knockout_target_read_by_variant_selector,capacity_position,capacity_interval_lower,capacity_interval_upper,capacity_log_interval_fraction
C3_CAPACITY_PROFILE_+0.500,wt,3.561343099962497e-06,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,14,1.513992575901946e-21,1.0919363976407017e-06,0,3,,3,1,"[118.78049048407716, 5.624008016570508, 27.08654467032895, 31.13641610485522, 113.9590865755161, 46.267932417236864, 8.764404666747067]",4.570332996806203e-14,6.879745680729986,1.2269166575410337,46.267932417236864,-2.5547117218420916,-0.43220456100020294,11.136416104855218,-6.040913424483904,-3.235595333252933,-0.0730833424589663,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.555 SEM from target,C3,1.1261955725206207e-06,0.5,-0.2773558609210458,False,posthoc_KO_blind_finite_scan,False,,,,
C3_CAPACITY_PROFILE_+1.000,wt,1.1261955725206206e-05,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,19,3.424936104253384e-21,3.397653060372552e-07,0,3,,3,1,"[118.83957039098168, 5.641498357179595, 26.10235689904295, 33.34573395528335, 111.819727110884, 46.22666526310587, 5.479823928086129]",7.882602955268565e-14,6.804789403908829,1.18233672365003,46.22666526310587,-2.5822231579294197,-1.503008515588165,13.34573395528335,-8.180272889115997,-6.520176071913871,-0.11766327634997009,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.582 SEM from target,C3,1.1261955725206207e-06,1.0,-0.29111157896470985,False,posthoc_KO_blind_finite_scan,False,,,,
C3_CAPACITY_PROFILE_+2.000,wt,0.00011261955725206207,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,26,1.065620683116607e-20,4.5247357976997205e-07,0,3,,3,1,"[118.93357316193236, 5.669101001414361, 25.155694800263127, 37.127068646793276, 108.14949383875792, 46.30093419687708, 1.999634262301536]",1.4407258430051832e-13,6.699743022299679,1.139456558896937,46.30093419687708,-2.5327105354152812,-3.0036711100045843,17.127068646793276,-11.85050616124208,-10.000365737698464,-0.16054344110306307,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.533 SEM from target; WT resting pH is -3.004 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C3,1.1261955725206207e-06,2.0,-0.5018355550022922,False,posthoc_KO_blind_finite_scan,False,,,,
C3_CAPACITY_PROFILE_+3.000,wt,0.0011261955725206207,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`ftol` termination condition is satisfied.,122,4.481402493462585,6.302703750163973e-06,3,3,,0,0,"[119.4046770934781, 5.917636781484356, 54.35799616410739, 79.99999999999999, 65.87784969451816, 99.99999999999999, 1.0000000000000002]",0.002234663504247282,6.20957967309385,2.4622088854822186,99.99999999999999,33.26666666666666,-10.006004670087862,59.999999999999986,-54.12215030548184,-11.0,1.1622088854822186,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,rest closure residual 0.00223466 exceeds 1e-8; WT resting Cl is 33.267 SEM from target; WT resting pH is -10.006 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention; rest root touches a declared state bound,C3,1.1261955725206207e-06,3.0,-15.63333333333333,False,posthoc_KO_blind_finite_scan,False,,,,
C3_CAPACITY_PROFILE_+4.000,wt,0.011261955725206206,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`ftol` termination condition is satisfied.,5108,537.3304784145403,9.323214334290732e-06,3,3,,0,0,"[104.54741780151122, 5.17929430254761, 84.11963853417518, 79.99999999999953, 50.00000000337298, 99.99999999999999, 1.0000000000000002]",0.02140841340237607,6.39325122539869,3.8102972158337223,99.99999999999999,33.26666666666666,-7.382125351447285,59.99999999999953,-69.99999999662703,-11.0,2.510297215833722,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,rest closure residual 0.0214084 exceeds 1e-8; WT resting Cl is 33.267 SEM from target; WT resting pH is -7.382 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention; rest root touches a declared state bound,C3,1.1261955725206207e-06,4.0,-18.30997858333632,False,posthoc_KO_blind_finite_scan,False,,,,
C4_CAPACITY_PROFILE_-8.000,wt,4.5333833771594234e-14,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,33,2.286330639080274e-21,8.91261509727478e-07,0,3,,3,1,"[118.56527672806244, 5.55934618482636, 65.66065404517349, 21.132284442763478, 123.70751098538112, 48.78221384181699, 58.90442160767205]",6.325519411641206e-14,7.378473757216037,2.974175967202983,48.78221384181699,-0.878524105455341,6.692482245943384,1.1322844427634777,3.70751098538112,46.90442160767205,1.6741759672029828,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 6.692 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C4,4.533383377159423e-06,-8.0,-11.878276670792177,False,posthoc_KO_blind_finite_scan,False,,,,
C4_CAPACITY_PROFILE_-6.000,wt,4.533383377159423e-12,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,12,1.1435716763268749e-20,1.5361401409005859e-06,0,3,,3,1,"[118.56527906142719, 5.559346894092435, 65.65576224211567, 21.1325018586544, 123.70729634881128, 48.782096520508944, 58.901773542280964]",1.4312657553393782e-13,7.378458552227859,2.973954387273535,48.782096520508944,-0.8786023196607052,6.692265031826557,1.1325018586544005,3.7072963488112833,46.901773542280964,1.673954387273535,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 6.692 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C4,4.533383377159423e-06,-6.0,-11.876572209796423,False,posthoc_KO_blind_finite_scan,False,,,,
C4_CAPACITY_PROFILE_-4.000,wt,4.5333833771594237e-10,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,32,5.3345676031815905e-20,3.6685477680083816e-06,0,3,,3,1,"[118.56551087460232, 5.559417356761705, 65.17627293328772, 21.154034954397417, 123.68603937034833, 48.77049283985387, 58.640304158015944]",3.1041126907162757e-13,7.376954510433632,2.95223535934753,48.77049283985387,-0.8863381067640859,6.670778720480452,1.1540349543974173,3.6860393703483254,46.640304158015944,1.6522353593475299,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 6.671 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C4,4.533383377159423e-06,-4.0,-11.709502764211766,False,posthoc_KO_blind_finite_scan,False,,,,
C4_CAPACITY_PROFILE_-3.000,wt,4.533383377159423e-09,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,32,2.2860582722339926e-20,1.019467783521858e-06,0,3,,3,1,"[118.56749512765282, 5.560020423982832, 61.53522922553218, 21.333308319487255, 123.50912945473702, 48.675095854576696, 56.52337043182584]",2.0342505637541283e-13,7.364575741759699,2.78731003460599,48.675095854576696,-0.94993609694887,6.493939167995702,1.333308319487255,3.509129454737021,44.52337043182584,1.4873100346059898,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 6.494 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C4,4.533383377159423e-06,-3.0,-10.440846420046075,False,posthoc_KO_blind_finite_scan,False,,,,
C4_CAPACITY_PROFILE_-2.000,wt,4.533383377159423e-08,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,20,8.851955208699295e-20,3.390536264492254e-06,0,3,,3,1,"[118.58128428083616, 5.56420772413469, 47.89768397753641, 22.408865899914296, 122.44999401806524, 48.14406800081947, 45.783287460043184]",3.8977320974641086e-13,7.295444502334478,2.1695815042089683,48.14406800081947,-1.303954666120352,5.506350033349681,2.4088658999142964,2.44999401806524,33.783287460043184,0.8695815042089683,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 5.506 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C4,4.533383377159423e-06,-2.0,-5.689088493915141,False,posthoc_KO_blind_finite_scan,False,,,,
C4_CAPACITY_PROFILE_-1.500,wt,1.4335816978569925e-07,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,16,1.0984742485844971e-20,2.3542319300771366e-06,0,3,,3,1,"[118.60026478049069, 5.5699612150282, 40.31089237680518, 23.634387791467432, 121.24706935392257, 47.60771590482939, 36.75657091523437]",1.326336022971379e-13,7.226854033280844,1.8259289229911768,47.60771590482939,-1.6615227301137405,4.526486189726343,3.6343877914674323,1.2470693539225692,24.75657091523437,0.5259289229911768,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 4.526 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C4,4.533383377159423e-06,-1.5,-3.0456070999321287,False,posthoc_KO_blind_finite_scan,False,,,,
C4_CAPACITY_PROFILE_-1.250,wt,2.54930881590773e-07,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,27,4.508151405863824e-20,5.703601986990844e-07,0,3,,3,1,"[118.61426989416115, 5.574198945000177, 37.27787924409135, 24.449297908075405, 120.4488269012176, 47.27745332627812, 32.17968724866875]",2.6163104534963247e-13,7.187103352315143,1.6885450528682509,47.27745332627812,-1.881697782481254,3.9586193187877527,4.449297908075405,0.4488269012176005,20.17968724866875,0.3885450528682508,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 3.959 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C4,4.533383377159423e-06,-1.25,-1.988808098986544,False,posthoc_KO_blind_finite_scan,False,,,,
C4_CAPACITY_PROFILE_-1.000,wt,4.5333833771594233e-07,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,24,1.505652574230663e-20,3.617826382594839e-06,0,3,,3,1,"[118.63174576582519, 5.57947785912936, 34.79225081922663, 25.41590391104163, 119.5030116601662, 46.89860585049195, 27.90409166612752]",1.4459136160952088e-13,7.146012752345279,1.5759556120207199,46.89860585049195,-2.134262766338703,3.371610747789701,5.415903911041632,-0.4969883398338055,15.90409166612752,0.27595561202071983,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.134 SEM from target; WT resting pH is 3.372 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C4,4.533383377159423e-06,-1.0,-1.1227354770824602,False,posthoc_KO_blind_finite_scan,False,,,,
C4_CAPACITY_PROFILE_-0.975,wt,4.802003229912917e-07,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,12,3.2491992778303905e-21,5.213602657282712e-07,0,3,,3,1,"[118.63369907844292, 5.580067273172121, 34.57157855980669, 25.522040495035288, 119.39919838050291, 46.85731223642825, 27.50015318896573]",7.481308926640955e-14,7.141898811297219,1.5659600044511754,46.85731223642825,-2.161791842381168,3.312840161388841,5.522040495035288,-0.6008016194970907,15.50015318896573,0.2659600044511754,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.162 SEM from target; WT resting pH is 3.313 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C4,4.533383377159423e-06,-0.975,-1.0458461880859646,False,posthoc_KO_blind_finite_scan,False,,,,
C4_CAPACITY_PROFILE_-0.950,wt,5.086539809598632e-07,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,12,5.393077355767138e-22,1.649450079744392e-06,0,3,,3,1,"[118.63569176485893, 5.580668439872157, 34.35565432453879, 25.63008131741141, 119.29352758645746, 46.81527942893695, 27.10106510185437]",2.262673132970348e-14,7.137790984568293,1.5561794641777167,46.81527942893695,-2.1898137140420366,3.2541569224041895,5.63008131741141,-0.7064724135425422,15.10106510185437,0.25617946417771664,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.190 SEM from target; WT resting pH is 3.254 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C4,4.533383377159423e-06,-0.95,-0.9706112629055128,False,posthoc_KO_blind_finite_scan,False,,,,
C4_CAPACITY_PROFILE_-0.925,wt,5.387936241579927e-07,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,24,6.7383760379992905e-21,2.6516184894811806e-06,0,3,,3,1,"[118.63772442745717, 5.581281533256958, 34.14438894277868, 25.74008424497236, 119.18594212116722, 46.77247013246275, 26.70694094289628]",9.272369831580077e-14,7.133690979161058,1.5466099521119279,46.77247013246275,-2.218353245024834,3.1955854165865354,5.740084244972358,-0.8140578788327844,14.706940942896281,0.24660995211192782,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.218 SEM from target; WT resting pH is 3.196 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C4,4.533383377159423e-06,-0.925,-0.896999631630214,False,posthoc_KO_blind_finite_scan,False,,,,
C4_CAPACITY_PROFILE_-0.900,wt,5.70719153491126e-07,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,23,1.499021772664478e-20,1.5898525475020611e-06,0,3,,3,1,"[118.63979771381764, 5.581906740673519, 33.937691364707476, 25.852111717967382, 119.076380307814, 46.72884455888451, 26.317886668723954]",1.4640179933528007e-13,7.129600484048428,1.5372473440459846,46.72884455888451,-2.2474369607436606,3.137149772120397,5.852111717967382,-0.9236196921859943,14.317886668723954,0.23724734404598458,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.247 SEM from target; WT resting pH is 3.137 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C4,4.533383377159423e-06,-0.9,-0.8249795695844973,False,posthoc_KO_blind_finite_scan,False,,,,
C4_CAPACITY_PROFILE_-0.875,wt,6.045363893655041e-07,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,19,5.457672986761586e-21,1.6767679581377226e-07,0,3,,3,1,"[118.64191232140902, 5.582544264175876, 33.73546886257126, 25.966231042015057, 118.96477566326058, 46.684360359346776, 25.93400074316693]",8.710252957797348e-14,7.12552116828327,1.5280874397680375,46.684360359346776,-2.277093093768817,3.0788738326181404,5.966231042015057,-1.035224336739418,13.93400074316693,0.22808743976803747,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.277 SEM from target; WT resting pH is 3.079 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C4,4.533383377159423e-06,-0.875,-0.7545187674464424,False,posthoc_KO_blind_finite_scan,False,,,,
C4_CAPACITY_PROFILE_-0.850,wt,6.403574224406383e-07,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,21,1.2370979039150691e-21,2.2699927725978692e-07,0,3,,3,1,"[118.64406900247643, 5.583194321976483, 33.5376272136288, 26.08251469391439, 118.85105659803125, 46.63897255988047, 25.5553742261032]",4.4041490217557725e-14,7.121454679042393,1.5191259713490413,46.63897255988047,-2.307351626746353,3.0207811291770397,6.082514693914391,-1.1489434019687508,13.5553742261032,0.21912597134904122,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.307 SEM from target; WT resting pH is 3.021 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C4,4.533383377159423e-06,-0.85,-0.6855843949926252,False,posthoc_KO_blind_finite_scan,False,,,,
