mechanism_id,round,scenario,time,na_l,k_l,height,na_i,k_i,cl_i,hco3_i,calcium,pka_activation,q_total,pH_i,ae4_cycle_flux,max_abs_raw_rhs,max_abs_conservation_check,solver_method,non_ae4_chassis_fingerprint
R2_0162_C7_112_fNa1_Keq100_sat1_B21,2,ae2_knockout,50.0,118.64914871652229,5.584724829363812,29.060905607211517,23.723796087853916,121.21577298473318,49.40646003969487,11.588712174635988,0.05,0.0,0.000523858464484001,6.939885360301204,0.045517902893645754,1.9020159191637673e-10,1.4210854715202004e-14,Radau,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0162_C7_112_fNa1_Keq100_sat1_B21,2,ae2_knockout,100.0,118.64914872207734,5.58472482950127,29.060905597681842,23.723796073044745,121.21577300546319,49.406460042036215,11.588712150686856,0.05,0.0,0.0005238584643043247,6.939885365943803,0.04551790276174923,1.5400398363587813e-10,1.4210854715202004e-14,Radau,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0162_C7_112_fNa1_Keq100_sat1_B21,2,ae2_knockout,100.0000001,118.64930613326526,5.584736219282928,29.060905597580366,23.72379607312813,121.21576719692358,49.406454233246365,11.588712150727096,0.55,0.0,0.0005240632540354057,6.939885366857366,0.04551790598948491,0.15739887597450491,1.4210854715202004e-14,Radau,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0162_C7_112_fNa1_Keq100_sat1_B21,2,ae2_knockout,149.99999999999716,124.5817172719584,6.956039271239398,22.125382116140948,34.567573901077786,117.04775983969063,32.74213881612233,8.61518629008021,0.55,0.0,0.001358555200278148,6.873824075284624,0.05109124754375351,1.0100601057488671e-08,1.4210854715202004e-14,Radau,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0162_C7_112_fNa1_Keq100_sat1_B21,2,ae2_knockout,199.99999999999432,124.5817172669926,6.956039270660155,22.125382067762693,34.56757378590698,117.04775994957733,32.74213877169235,8.61518609163684,0.55,0.0,0.0013585551961197955,6.873812721553735,0.051091246111970474,1.1720535841793983e-07,1.4210854715202004e-14,Radau,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0252_C8_112_MA_fNa1_Keq100_sat1_B21,2,ae4_knockout,0.0,118.7,5.6,28.7,25.0,120.0,50.0,10.0,0.05,0.0,0.0005314154767606833,6.910000000216041,0.0,0.0027096403272154363,1.4210854715202004e-14,BDF,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0252_C8_112_MA_fNa1_Keq100_sat1_B21,2,ae4_knockout,50.0,118.67821255541007,5.56384986168932,60.042501715322416,21.47447494932945,123.48506518502992,48.3796325742343,55.95033944754428,0.05,0.0,0.0005104191180756151,7.360525811568973,0.0,1.5727683958401356e-05,1.4210854715202004e-14,BDF,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0252_C8_112_MA_fNa1_Keq100_sat1_B21,2,ae4_knockout,100.0,118.59268696740394,5.56043248926294,64.15967747405041,21.215864828801944,123.65299038489225,48.683270544620036,58.16324858310311,0.05,0.0,0.0005111371706745183,7.374167015075932,0.0,3.821223296021636e-06,1.3877787807814457e-17,BDF,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0252_C8_112_MA_fNa1_Keq100_sat1_B21,2,ae4_knockout,100.0000001,118.59282139400246,5.560442218433377,64.15967747697104,21.215864828801365,123.65298813817462,48.68326829696727,58.16324858599093,0.55,0.0,0.0005113089163143738,7.37416472859298,0.0,0.15940463191159138,2.842170943040401e-14,BDF,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0252_C8_112_MA_fNa1_Keq100_sat1_B21,2,ae4_knockout,149.99999999999716,124.57845310153094,6.955453609908703,28.770224785911715,33.3218073995644,118.29007980645112,32.39619137532663,34.42311158014008,0.55,0.0,0.0013581225198820296,7.198441431376855,0.0,1.4511865330012268e-07,2.7582103268031233e-16,BDF,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0252_C8_112_MA_fNa1_Keq100_sat1_B21,2,ae4_knockout,199.99999999999432,124.57849349477075,6.955453947890111,28.76993661029377,33.32195035217142,118.28998037301702,32.396140329189436,34.42235681524503,0.55,0.0,0.0013581198854213375,7.19844203984743,0.0,4.7314069301337935e-08,1.4210854715202004e-14,BDF,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0252_C8_112_MA_fNa1_Keq100_sat1_B21,2,wt,0.0,118.7,5.6,28.7,25.0,120.0,50.0,10.0,0.05,0.0,0.0005314154767606833,6.910000000216041,0.03888333867647999,1.781179185555778e-12,1.4210854715202004e-14,Radau,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0252_C8_112_MA_fNa1_Keq100_sat1_B21,2,wt,50.0,118.69999999948273,5.599999999872208,28.699999995120834,24.999999989790158,120.00000000962557,49.99999999511279,9.999999989876752,0.05,0.0,0.0005314154766548604,6.909999914383004,0.0388833385694314,7.133438833492793e-10,3.469446951953614e-17,Radau,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0252_C8_112_MA_fNa1_Keq100_sat1_B21,2,wt,100.0,118.7000000002484,5.600000000005604,28.699999999618008,24.999999999794277,120.00000000046808,49.99999999944618,9.999999999686437,0.05,0.0,0.0005314154767530403,6.909999994597513,0.038883338673402545,4.4739493546116573e-11,1.4210854715202004e-14,Radau,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0252_C8_112_MA_fNa1_Keq100_sat1_B21,2,wt,100.0000001,118.7001566333911,5.600011333489304,28.699999999516987,24.99999999988274,119.99999414795218,49.99999414668441,9.99999999972151,0.55,0.0,0.0005316193384718127,6.909999994898505,0.03888333929760258,0.15662088085298326,1.2906342661267445e-15,Radau,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0252_C8_112_MA_fNa1_Keq100_sat1_B21,2,wt,149.99999999999716,124.59141124378932,6.957798607178628,22.06743200688208,36.65023087401133,114.97556426130656,33.36821922028986,7.7100306581689475,0.55,0.0,0.0013598640980132866,6.853457830062817,0.03497293528255774,8.473171253016946e-09,2.842170943040401e-14,Radau,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0252_C8_112_MA_fNa1_Keq100_sat1_B21,2,wt,199.99999999999432,124.5914112427495,6.957798607000574,22.067431991212167,36.65023080420482,114.97556433111414,33.368219201831586,7.710030596667274,0.55,0.0,0.0013598640981737353,6.85346236099038,0.03497293459646043,4.3644113514552805e-08,1.4210854715202004e-14,Radau,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0252_C8_112_MA_fNa1_Keq100_sat1_B21,2,ae2_knockout,0.0,118.7,5.6,28.7,25.0,120.0,50.0,10.0,0.05,0.0,0.0005314154767606833,6.910000000216041,0.03888333867647999,0.0006807834084587881,1.4210854715202004e-14,Radau,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0252_C8_112_MA_fNa1_Keq100_sat1_B21,2,ae2_knockout,50.0,118.6528608370567,5.585842753276829,28.899623861402564,23.822148655077083,121.12183248997272,49.445571564997365,11.085541257012366,0.05,0.0,0.0005244104474117394,6.931041937523483,0.04650239729397347,3.2240960062473886e-08,1.4210854715202004e-14,Radau,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0252_C8_112_MA_fNa1_Keq100_sat1_B21,2,ae2_knockout,100.0,118.65286086193007,5.585842750622849,28.899623692123914,23.822148306241406,121.12183286369671,49.445571382666934,11.085540967355511,0.05,0.0,0.0005244104472122339,6.9310509384460675,0.04650239384977308,3.9171900456717184e-08,1.4210854715202004e-14,Radau,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0252_C8_112_MA_fNa1_Keq100_sat1_B21,2,ae2_knockout,100.0000001,118.65301820544009,5.585854135507519,28.899623692022463,23.822148306287342,121.12182702525196,49.44556554397103,11.0855409674257,0.55,0.0,0.0005246151864095017,6.931050681164434,0.046502394472762956,0.15733120069036885,1.4210854715202004e-14,Radau,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0252_C8_112_MA_fNa1_Keq100_sat1_B21,2,ae2_knockout,149.99999999999716,124.5811540768404,6.955937025256003,22.258639007738893,34.40083027285657,117.21389995541563,32.694480460680886,9.322324718586575,0.55,0.0,0.0013584791530802513,6.887923941447177,0.049386578438111124,1.1919824458168372e-09,1.4210854715202004e-14,Radau,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0252_C8_112_MA_fNa1_Keq100_sat1_B21,2,ae2_knockout,199.99999999999432,124.58115407914751,6.955937025287,22.258638996150516,34.400830225062926,117.21390000580467,32.694480444954415,9.322324680990063,0.55,0.0,0.0013584791515917078,6.887920113353234,0.049386577939881236,4.311025009070132e-08,1.4210854715202004e-14,Radau,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0458_C8_112_SAT_fNa1_Keq100_sat0.01_B21,2,ae4_knockout,0.0,118.7,5.6,28.7,25.0,120.0,50.0,10.0,0.05,0.0,0.0005314154767606833,6.910000000216041,0.0,0.0027096403272154363,1.4210854715202004e-14,BDF,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0458_C8_112_SAT_fNa1_Keq100_sat0.01_B21,2,ae4_knockout,50.0,118.67821255541007,5.56384986168932,60.042501715322416,21.47447494932945,123.48506518502992,48.3796325742343,55.95033944754428,0.05,0.0,0.0005104191180756151,7.360525811568973,0.0,1.5727683958401356e-05,1.4210854715202004e-14,BDF,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0458_C8_112_SAT_fNa1_Keq100_sat0.01_B21,2,ae4_knockout,100.0,118.59268696740394,5.56043248926294,64.15967747405041,21.215864828801944,123.65299038489225,48.683270544620036,58.16324858310311,0.05,0.0,0.0005111371706745183,7.374167015075932,0.0,3.821223296021636e-06,1.3877787807814457e-17,BDF,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0458_C8_112_SAT_fNa1_Keq100_sat0.01_B21,2,ae4_knockout,100.0000001,118.59282139400246,5.560442218433377,64.15967747697104,21.215864828801365,123.65298813817462,48.68326829696727,58.16324858599093,0.55,0.0,0.0005113089163143738,7.37416472859298,0.0,0.15940463191159138,2.842170943040401e-14,BDF,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0458_C8_112_SAT_fNa1_Keq100_sat0.01_B21,2,ae4_knockout,149.99999999999716,124.57845310153094,6.955453609908703,28.770224785911715,33.3218073995644,118.29007980645112,32.39619137532663,34.42311158014008,0.55,0.0,0.0013581225198820296,7.198441431376855,0.0,1.4511865330012268e-07,2.7582103268031233e-16,BDF,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0458_C8_112_SAT_fNa1_Keq100_sat0.01_B21,2,ae4_knockout,199.99999999999432,124.57849349477075,6.955453947890111,28.76993661029377,33.32195035217142,118.28998037301702,32.396140329189436,34.42235681524503,0.55,0.0,0.0013581198854213375,7.19844203984743,0.0,4.7314069301337935e-08,1.4210854715202004e-14,BDF,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0458_C8_112_SAT_fNa1_Keq100_sat0.01_B21,2,wt,0.0,118.7,5.6,28.7,25.0,120.0,50.0,10.0,0.05,0.0,0.0005314154767606833,6.910000000216041,0.03888333867647999,1.781179185555778e-12,1.4210854715202004e-14,Radau,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0458_C8_112_SAT_fNa1_Keq100_sat0.01_B21,2,wt,50.0,118.70000000112788,5.600000000060595,28.700000000769144,25.000000003481706,119.99999999773092,49.99999999781882,10.00000000572637,0.05,0.0,0.0005314154766918491,6.909999807530679,0.038883338689113464,1.5854323131809718e-09,5.377642775528102e-17,Radau,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0458_C8_112_SAT_fNa1_Keq100_sat0.01_B21,2,wt,100.0,118.70000000038442,5.600000000013298,28.699999998757722,25.000000000260695,120.00000000014009,49.99999999905745,9.999999997629917,0.05,0.0,0.0005314154767994498,6.91000012096424,0.038883338672249614,9.97176175909854e-10,1.4210854715202004e-14,Radau,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0458_C8_112_SAT_fNa1_Keq100_sat0.01_B21,2,wt,100.0000001,118.70015663352711,5.600011333496998,28.6999999986567,25.00000000034813,119.9999941476242,49.999994146295684,9.99999999766573,0.55,0.0,0.0005316193385175267,6.910000114994552,0.038883339785624076,0.1566208808463262,1.4210854715202004e-14,Radau,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0458_C8_112_SAT_fNa1_Keq100_sat0.01_B21,2,wt,149.99999999999716,124.59336507372433,6.958153070813474,21.85841784629808,36.99024613761865,114.6376492971332,33.475330487398644,6.547951301821217,0.55,0.0,0.0013601278927282009,6.827437115345952,0.03835926818660657,9.716522995786815e-10,1.4210854715202004e-14,Radau,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0458_C8_112_SAT_fNa1_Keq100_sat0.01_B21,2,wt,199.99999999999432,124.59336507413023,6.95815307085849,21.858417845210646,36.99024613483091,114.63764930036209,33.475330487579875,6.5479512965575575,0.55,0.0,0.001360127892714648,6.8274370317217254,0.03835926816985587,3.250441157057389e-11,1.4210854715202004e-14,Radau,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0458_C8_112_SAT_fNa1_Keq100_sat0.01_B21,2,ae2_knockout,0.0,118.7,5.6,28.7,25.0,120.0,50.0,10.0,0.05,0.0,0.0005314154767606833,6.910000000216041,0.03888333867647999,0.0006807834084587881,1.4210854715202004e-14,Radau,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0458_C8_112_SAT_fNa1_Keq100_sat0.01_B21,2,ae2_knockout,50.0,118.63883481253991,5.581616391593833,29.565508607301204,23.44532781751888,121.48198043185369,49.30175832920949,13.113851518639914,0.05,0.0,0.0005223245424587266,6.965421254438917,0.04274112620708005,1.4771710597082157e-09,4.163336342344337e-17,Radau,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0458_C8_112_SAT_fNa1_Keq100_sat0.01_B21,2,ae2_knockout,100.0,118.63883481265374,5.581616391597031,29.56550860646681,23.445327817484646,121.48198043200291,49.301758329043835,13.113851516610703,0.05,0.0,0.0005223245424432947,6.965421179150434,0.042741126205131826,2.0360006368899063e-09,1.4210854715202004e-14,Radau,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0458_C8_112_SAT_fNa1_Keq100_sat0.01_B21,2,ae2_knockout,100.0000001,118.63899242248392,5.5816277957518885,29.565508606365267,23.445327817567577,121.48197471539538,49.30175261218885,13.113851516653881,0.55,0.0,0.0005225294755954202,6.965421194481698,0.042741126939566915,0.15759751082112422,1.4210854715202004e-14,Radau,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0458_C8_112_SAT_fNa1_Keq100_sat0.01_B21,2,ae2_knockout,149.99999999999716,124.57994737607144,6.955717939092332,22.63213095835997,33.9958429131146,117.61759539990882,32.58041240735729,11.243757777237716,0.55,0.0,0.0013583162117488043,6.923573573904249,0.04521251487566177,3.3899977728632872e-09,1.1379786002407855e-15,Radau,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0458_C8_112_SAT_fNa1_Keq100_sat0.01_B21,2,ae2_knockout,199.99999999999432,124.5799473762347,6.955717939091784,22.63213095832177,33.99584291318906,117.61759539997024,32.58041240729193,11.243757777114215,0.55,0.0,0.0013583162119330159,6.923574094021419,0.04521251487558818,1.950810742352866e-09,6.83481049534862e-16,Radau,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0459_C8_112_SAT_fNa1_Keq100_sat0.1_B21,2,ae4_knockout,0.0,118.7,5.6,28.7,25.0,120.0,50.0,10.0,0.05,0.0,0.0005314154767606833,6.910000000216041,0.0,0.0027096403272154363,1.4210854715202004e-14,BDF,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0459_C8_112_SAT_fNa1_Keq100_sat0.1_B21,2,ae4_knockout,50.0,118.67821255541007,5.56384986168932,60.042501715322416,21.47447494932945,123.48506518502992,48.3796325742343,55.95033944754428,0.05,0.0,0.0005104191180756151,7.360525811568973,0.0,1.5727683958401356e-05,1.4210854715202004e-14,BDF,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0459_C8_112_SAT_fNa1_Keq100_sat0.1_B21,2,ae4_knockout,100.0,118.59268696740394,5.56043248926294,64.15967747405041,21.215864828801944,123.65299038489225,48.683270544620036,58.16324858310311,0.05,0.0,0.0005111371706745183,7.374167015075932,0.0,3.821223296021636e-06,1.3877787807814457e-17,BDF,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0459_C8_112_SAT_fNa1_Keq100_sat0.1_B21,2,ae4_knockout,100.0000001,118.59282139400246,5.560442218433377,64.15967747697104,21.215864828801365,123.65298813817462,48.68326829696727,58.16324858599093,0.55,0.0,0.0005113089163143738,7.37416472859298,0.0,0.15940463191159138,2.842170943040401e-14,BDF,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0459_C8_112_SAT_fNa1_Keq100_sat0.1_B21,2,ae4_knockout,149.99999999999716,124.57845310153094,6.955453609908703,28.770224785911715,33.3218073995644,118.29007980645112,32.39619137532663,34.42311158014008,0.55,0.0,0.0013581225198820296,7.198441431376855,0.0,1.4511865330012268e-07,2.7582103268031233e-16,BDF,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0459_C8_112_SAT_fNa1_Keq100_sat0.1_B21,2,ae4_knockout,199.99999999999432,124.57849349477075,6.955453947890111,28.76993661029377,33.32195035217142,118.28998037301702,32.396140329189436,34.42235681524503,0.55,0.0,0.0013581198854213375,7.19844203984743,0.0,4.7314069301337935e-08,1.4210854715202004e-14,BDF,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0459_C8_112_SAT_fNa1_Keq100_sat0.1_B21,2,wt,0.0,118.7,5.6,28.7,25.0,120.0,50.0,10.0,0.05,0.0,0.0005314154767606833,6.910000000216041,0.03888333867647999,1.781179185555778e-12,1.4210854715202004e-14,Radau,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0459_C8_112_SAT_fNa1_Keq100_sat0.1_B21,2,wt,50.0,118.70000000430733,5.600000000231955,28.70000000282994,25.000000012801717,119.9999999918025,49.99999999200358,10.000000020855618,0.05,0.0,0.0005314154768868126,6.91000044643774,0.03888333872254256,3.6858879330617284e-09,4.263256414560601e-14,Radau,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0459_C8_112_SAT_fNa1_Keq100_sat0.1_B21,2,wt,100.0,118.69999999992734,5.599999999870023,28.699999975737015,24.999999988553537,120.00000001130655,49.99999999326019,9.999999934762636,0.05,0.0,0.0005314154766616544,6.909999923111786,0.038883338549313744,6.426285421396678e-10,7.28583859910259e-17,Radau,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0459_C8_112_SAT_fNa1_Keq100_sat0.1_B21,2,wt,100.0000001,118.70015663307005,5.600011333353724,28.699999975635993,24.99999998864257,119.99999415879066,49.999994140498416,9.99999993479729,0.55,0.0,0.0005316193383808345,6.9099999268741925,0.038883339662701945,0.15662088086090337,1.3877787807814457e-15,Radau,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0459_C8_112_SAT_fNa1_Keq100_sat0.1_B21,2,wt,149.99999999999716,124.5933652789571,6.958153108018644,21.858397942288065,36.9902810994396,114.63761455592775,33.475341565074615,6.547838819643726,0.55,0.0,0.0013601279204011852,6.8274344365165796,0.03835961450687295,2.702583432677218e-10,1.887379141862766e-15,Radau,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0459_C8_112_SAT_fNa1_Keq100_sat0.1_B21,2,wt,199.99999999999432,124.59336527901036,6.95815310801713,21.85839794226607,36.99028109942457,114.63761455599027,33.47534156507913,6.547838819626158,0.55,0.0,0.0013601279203500464,6.827434285529336,0.03835961450681435,1.5399864907398351e-09,1.4210854715202004e-14,Radau,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0459_C8_112_SAT_fNa1_Keq100_sat0.1_B21,2,ae2_knockout,0.0,118.7,5.6,28.7,25.0,120.0,50.0,10.0,0.05,0.0,0.0005314154767606833,6.910000000216041,0.03888333867647999,0.0006807834084587881,1.4210854715202004e-14,Radau,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0459_C8_112_SAT_fNa1_Keq100_sat0.1_B21,2,ae2_knockout,50.0,118.63883368396809,5.581616051294016,29.565568885264906,23.445296908925023,121.4820099986849,49.301747204682776,13.114029524799504,0.05,0.0,0.0005223243746702047,6.965424415199124,0.04274081891019581,6.233027165146204e-10,1.4210854715202004e-14,Radau,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0459_C8_112_SAT_fNa1_Keq100_sat0.1_B21,2,ae2_knockout,100.0,118.63883368433297,5.581616051313541,29.565568884709247,23.445296910070045,121.48200999792724,49.30174720384621,13.114029524493757,0.05,0.0,0.0005223243746504869,6.965424330563083,0.04274081891031726,4.512849605091179e-12,2.842170943040401e-14,Radau,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0459_C8_112_SAT_fNa1_Keq100_sat0.1_B21,2,ae2_knockout,100.0000001,118.63899129418577,5.581627455470036,29.565568884607703,23.445296910150997,121.48200428133053,49.30174148700206,13.11402952453877,0.55,0.0,0.000522529307816881,6.965424330677071,0.04274081964473461,0.15759753343756522,2.842170943040401e-14,Radau,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0459_C8_112_SAT_fNa1_Keq100_sat0.1_B21,2,ae2_knockout,149.99999999999716,124.57994727417443,6.9557179206000015,22.63216967219763,33.99580498834672,117.61763321567598,32.58040183990837,11.243952615592674,0.55,0.0,0.0013583161980999044,6.923577357332226,0.04521212178952847,1.6246481190258342e-10,2.842170943040401e-14,Radau,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0459_C8_112_SAT_fNa1_Keq100_sat0.1_B21,2,ae2_knockout,199.99999999999432,124.5799472742342,6.95571792059522,22.632169672179884,33.99580498887453,117.61763321520404,32.58040183971483,11.24395261576623,0.55,0.0,0.001358316198090566,6.923577325863046,0.045212121789745104,1.6052721106193707e-10,2.842170943040401e-14,Radau,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0460_C8_112_SAT_fNa1_Keq100_sat1_B21,2,ae4_knockout,0.0,118.7,5.6,28.7,25.0,120.0,50.0,10.0,0.05,0.0,0.0005314154767606833,6.910000000216041,0.0,0.0027096403272154363,1.4210854715202004e-14,BDF,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0460_C8_112_SAT_fNa1_Keq100_sat1_B21,2,ae4_knockout,50.0,118.67821255541007,5.56384986168932,60.042501715322416,21.47447494932945,123.48506518502992,48.3796325742343,55.95033944754428,0.05,0.0,0.0005104191180756151,7.360525811568973,0.0,1.5727683958401356e-05,1.4210854715202004e-14,BDF,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0460_C8_112_SAT_fNa1_Keq100_sat1_B21,2,ae4_knockout,100.0,118.59268696740394,5.56043248926294,64.15967747405041,21.215864828801944,123.65299038489225,48.683270544620036,58.16324858310311,0.05,0.0,0.0005111371706745183,7.374167015075932,0.0,3.821223296021636e-06,1.3877787807814457e-17,BDF,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0460_C8_112_SAT_fNa1_Keq100_sat1_B21,2,ae4_knockout,100.0000001,118.59282139400246,5.560442218433377,64.15967747697104,21.215864828801365,123.65298813817462,48.68326829696727,58.16324858599093,0.55,0.0,0.0005113089163143738,7.37416472859298,0.0,0.15940463191159138,2.842170943040401e-14,BDF,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0460_C8_112_SAT_fNa1_Keq100_sat1_B21,2,ae4_knockout,149.99999999999716,124.57845310153094,6.955453609908703,28.770224785911715,33.3218073995644,118.29007980645112,32.39619137532663,34.42311158014008,0.55,0.0,0.0013581225198820296,7.198441431376855,0.0,1.4511865330012268e-07,2.7582103268031233e-16,BDF,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0460_C8_112_SAT_fNa1_Keq100_sat1_B21,2,ae4_knockout,199.99999999999432,124.57849349477075,6.955453947890111,28.76993661029377,33.32195035217142,118.28998037301702,32.396140329189436,34.42235681524503,0.55,0.0,0.0013581198854213375,7.19844203984743,0.0,4.7314069301337935e-08,1.4210854715202004e-14,BDF,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0460_C8_112_SAT_fNa1_Keq100_sat1_B21,2,wt,0.0,118.7,5.6,28.7,25.0,120.0,50.0,10.0,0.05,0.0,0.0005314154767606833,6.910000000216041,0.038883338676479993,1.7811794273290849e-12,1.4210854715202004e-14,Radau,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
R2_0460_C8_112_SAT_fNa1_Keq100_sat1_B21,2,wt,50.0,118.7000000010811,5.6000000000587065,28.700000000732405,25.000000003238267,119.99999999791288,49.99999999797906,10.000000005364475,0.05,0.0,0.0005314154767394439,6.909999918195576,0.03888333868830046,6.731425413171935e-10,1.4210854715202004e-14,Radau,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50
