time_s,apical_export_difference_fmol,mass_balance_reconstruction_fmol,AE4_supply_difference_fmol,remaining_reservoir_difference_fmol,identity_error_fmol
479.8431471719137,33.5817392051932,33.581739132939845,38.08485640742465,24.201712006338376,7.225335707516933e-08
481.8431471719137,33.718753469691706,33.718753397438356,38.22782929673317,24.207670631148382,7.225334996974198e-08
483.8431471719137,33.85579991083654,33.855799838583195,38.37078851343826,24.21358340670863,7.225334286431462e-08
485.8431471719137,33.99287832377004,33.99287825151668,38.513734127574786,24.219450607911675,7.225336418059669e-08
487.8431471719137,34.12998850357582,34.12998843132245,38.65666620881806,24.225272509349175,7.225336418059669e-08
489.8431471719137,34.26713024532262,34.26713017306925,38.79958482648569,24.231049385270012,7.225337128602405e-08
491.8431471719137,34.40430334410658,34.40430327185322,38.94249004953948,24.236781509539824,7.225335707516933e-08
493.8431471719137,34.541507595092156,34.5415075228388,39.085381946587255,24.242469155602024,7.225335707516933e-08
495.8431471719137,34.678742793551464,34.6787427212981,39.228260585884726,24.248112596440194,7.225336418059669e-08
497.8431471719137,34.81600873490248,34.816008662649104,39.3711260353372,24.253712104541663,7.22533783914514e-08
499.8431471719137,34.95330521474571,34.953305142492326,39.513978362501454,24.259267951862697,7.225338549687876e-08
501.8431471719137,35.09063202889973,35.09063195664636,39.656817634587455,24.26478040979466,7.225337128602405e-08
503.8431471719137,35.2279889734354,35.22798890118203,39.79964391846009,24.27024974913163,7.225337128602405e-08
505.8431471719137,35.365375844708836,35.36537577245546,39.942457280640916,24.275676240039026,7.22533783914514e-08
507.8431471719137,35.50279243939323,35.502792367139826,40.08525778730985,24.281060152023592,7.225340681316084e-08
509.8431471719137,35.640238554509494,35.6402384822561,40.22804550430687,24.286401753904336,7.225339260230612e-08
511.8431471719137,35.77771398745594,35.77771391520254,40.37082049713371,24.291701313784735,7.225339970773348e-08
513.8431471719136,35.915218536036605,35.9152184637832,40.513582830955485,24.296959099025855,7.225340681316084e-08
515.8431471719136,36.05275199848876,36.05275192623534,40.656332570602416,24.302175376220646,7.225342102401555e-08
517.8431471719136,36.19031417350922,36.1903141012558,40.79906978057141,24.307350411169175,7.225342102401555e-08
519.8431471719136,36.32790486027986,36.32790478802643,40.94179452502772,24.312484468854855,7.225342812944291e-08
521.8431471719136,36.465523858491935,36.46552378623848,41.08450686780655,24.317577813421643,7.225345655115234e-08
523.8431471719136,36.603170968369625,36.603170896116154,41.22720687241472,24.322630708152133,7.225347076200705e-08
525.8431471719136,36.740845990692634,36.74084591843915,41.36989460203218,24.3276434154466,7.225348497286177e-08
527.8431471719136,36.87854872681791,36.8785486545644,41.5125701195137,24.332616196802867,7.22535133945712e-08
529.8431471719136,37.0162789787004,37.01627890644689,41.655233487390376,24.33754931279705,7.225350628914384e-08
531.8431471719136,37.15403654891318,37.15403647665969,41.79788476787127,24.342443023065144,7.225349207828913e-08
533.8431471719136,37.29182124066665,37.29182116841315,41.940524022844926,24.347297586285343,7.225349918371649e-08
535.8431471719136,37.42963285782682,37.42963278557332,42.08315131388098,24.352113260161232,7.225349918371649e-08
537.8431471719136,37.56747120493313,37.567471132679614,42.225766702231695,24.35689030140565,7.22535133945712e-08
539.8431471719136,37.705336087215244,37.70533601496172,42.36837024883349,24.361628965725338,7.225352049999856e-08
541.8431471719136,37.843227310609336,37.84322723835581,42.51096201430852,24.366329507806277,7.225352760542592e-08
543.8431471719136,37.98114468177357,37.98114460952004,42.65354205896617,24.370992181299698,7.225353471085327e-08
545.8431471719136,38.11908800810292,38.11908793584938,42.796110442804626,24.375617238808815,7.225354181628063e-08
547.8431471719136,38.25705709774337,38.25705702548981,42.93866722551237,24.38020493187613,7.22535631325627e-08
549.8431471719136,38.395051759605366,38.39505168735181,43.0812124664697,24.38475551097146,7.225355602713535e-08
551.8431471719136,38.533071803376856,38.5330717311233,43.22374622475025,24.38926922548052,7.225355602713535e-08
553.8431471719136,38.671117039535574,38.671116967281996,43.36626855912249,24.39374632369406,7.225357734341742e-08
555.8431471719136,38.809187279360685,38.809187207107115,43.50877952805122,24.398187052797674,7.225357023799006e-08
557.8431471719136,38.947282334944134,38.947282262690564,43.65127918969908,24.402591658862086,7.225357023799006e-08
559.8431471719136,39.085402019201155,39.085401946947584,43.793767601928025,24.406960386834008,7.225357023799006e-08
561.8431471719136,39.22354614588042,39.223546073626814,43.9362448223008,24.411293480527554,7.225360576512685e-08
563.8431471719136,39.36171452957356,39.36171445731994,44.07871090808245,24.415591182616076,7.225361997598156e-08
565.8431471719136,39.49990698572438,39.499906913470745,44.22116591624175,24.419853734624574,7.225363418683628e-08
567.8431471719136,39.63812333063737,39.63812325838375,44.363609903452726,24.42408137692255,7.225361997598156e-08
569.8431471719136,39.77636338148591,39.7763633092323,44.50604292609605,24.428274348717316,7.225360576512685e-08
571.8431471719136,39.91462695631995,39.914626884066344,44.64846504026056,24.432432888047792,7.225360576512685e-08
573.8431471719136,40.0529138740732,40.0529138018196,44.790876301744674,24.43655723177865,7.225359865969949e-08
575.8431471719136,40.191223954570006,40.19122388231641,44.933276766057844,24.44064761559501,7.225359865969949e-08
577.8431471719136,40.32955701853177,40.32955694627817,45.075666488422016,24.44470427399741,7.225360576512685e-08
579.8431471719136,40.46791288758297,40.467912815329385,45.21804552377304,24.448727440297233,7.225358444884478e-08
581.8431471719136,40.606291384256735,40.60629131200314,45.36041392676213,24.45271734661256,7.225359865969949e-08
583.8431471719136,40.74469233200014,40.74469225974653,45.502771751757244,24.456674223864283,7.225361287055421e-08
585.8431471719136,40.8831155551791,40.883115482925454,45.64511905284458,24.460598301772684,7.2253648397691e-08
587.8431471719136,41.02156087908284,41.021560806829186,45.78745588382991,24.46448980885428,7.225365550311835e-08
589.8431471719136,41.16002812992818,41.16002805767454,45.92978229824005,24.46834897241908,7.225364129226364e-08
591.8431471719136,41.2985171348634,41.298517062609776,46.07209834932425,24.47217601856805,7.225362708140892e-08
593.8431471719136,41.43702772197173,41.437027649718104,46.21440409005558,24.475971172191052,7.225362708140892e-08
595.8431471719136,41.57555972027464,41.575559648020985,46.356699573132346,24.479734656964936,7.225365550311835e-08
597.8431471719136,41.714112959734706,41.714112887481036,46.49898485097947,24.483466695352007,7.225366971397307e-08
599.8431471719136,41.85268727125836,41.852687199004706,46.641259975749875,24.487167508598745,7.225365550311835e-08
600.0,41.86355604376408,41.86355597151043,46.65241767575605,24.487456436099187,7.2253648397691e-08
